Country,Country_Code,Year,Population,Renewable Source,Terawatt Hours,Total Terawatt Hours
Australia,AUS,1987,16263900,Solar,0,14.084
Australia,AUS,1987,16263900,Wind,0,14.084
Australia,AUS,1987,16263900,Others,0.47,14.084
Australia,AUS,1988,16532200,Hydro,14.334,15.065
Australia,AUS,1988,16532200,Solar,0,15.065
Australia,AUS,1988,16532200,Wind,0,15.065
Australia,AUS,1988,16532200,Others,0.731,15.065
Australia,AUS,1989,16814400,Hydro,14.254,15.064
Australia,AUS,1989,16814400,Solar,0,15.064
Australia,AUS,1989,16814400,Wind,0,15.064
Australia,AUS,1989,16814400,Others,0.81,15.064
Australia,AUS,1990,17065100,Hydro,14.759,15.519
Australia,AUS,1990,17065100,Solar,0,15.519
Australia,AUS,1990,17065100,Wind,0,15.519
Australia,AUS,1990,17065100,Others,0.759,15.519
Australia,AUS,1991,17284000,Hydro,15.653,16.378
Australia,AUS,1991,17284000,Solar,0.005,16.378
Australia,AUS,1991,17284000,Wind,0,16.378
Australia,AUS,1991,17284000,Others,0.72,16.378
Australia,AUS,1992,17495000,Hydro,15.941,16.624
Australia,AUS,1992,17495000,Solar,0.012,16.624
Australia,AUS,1992,17495000,Wind,0,16.624
Australia,AUS,1992,17495000,Others,0.67,16.624
Australia,AUS,1993,17667000,Hydro,16.387,17.074
Australia,AUS,1993,17667000,Solar,0.015,17.074
Australia,AUS,1993,17667000,Wind,0.002,17.074
Australia,AUS,1993,17667000,Others,0.67,17.074
Australia,AUS,1994,17855000,Hydro,16.15,16.869
Australia,AUS,1994,17855000,Solar,0.017,16.869
Australia,AUS,1994,17855000,Wind,0.005,16.869
Australia,AUS,1994,17855000,Others,0.697,16.869
Australia,AUS,1995,18072000,Hydro,15.631,16.485
Australia,AUS,1995,18072000,Solar,0.021,16.485
Australia,AUS,1995,18072000,Wind,0.007,16.485
Australia,AUS,1995,18072000,Others,0.826,16.485
Australia,AUS,1996,18311000,Hydro,15.969,16.948
Australia,AUS,1996,18311000,Solar,0.026,16.948
Australia,AUS,1996,18311000,Wind,0.007,16.948
Australia,AUS,1996,18311000,Others,0.947,16.948
Australia,AUS,1997,18517000,Hydro,15.953,16.988
Australia,AUS,1997,18517000,Solar,0.031,16.988
Australia,AUS,1997,18517000,Wind,0.007,16.988
Australia,AUS,1997,18517000,Others,0.997,16.988
Australia,AUS,1998,18711000,Hydro,15.798,16.933
Australia,AUS,1998,18711000,Solar,0.036,16.933
Australia,AUS,1998,18711000,Wind,0.018,16.933
Australia,AUS,1998,18711000,Others,1.081,16.933
Australia,AUS,1999,18926000,Hydro,16.282,17.499
Australia,AUS,1999,18926000,Solar,0.041,17.499
Australia,AUS,1999,18926000,Wind,0.043,17.499
Australia,AUS,1999,18926000,Others,1.134,17.499
Australia,AUS,2000,19153000,Hydro,16.466,17.537
Australia,AUS,2000,19153000,Solar,0.047,17.537
Australia,AUS,2000,19153000,Wind,0.134,17.537
Australia,AUS,2000,19153000,Others,0.889,17.537
Australia,AUS,2001,19413000,Hydro,16.124,17.262
Australia,AUS,2001,19413000,Solar,0.054,17.262
Australia,AUS,2001,19413000,Wind,0.287,17.262
Australia,AUS,2001,19413000,Others,0.797,17.262
Australia,AUS,2002,19651400,Hydro,16.095,17.954
Australia,AUS,2002,19651400,Solar,0.058,17.954
Australia,AUS,2002,19651400,Wind,0.534,17.954
Australia,AUS,2002,19651400,Others,1.267,17.954
Australia,AUS,2003,19895400,Hydro,16.211,18.67
Australia,AUS,2003,19895400,Solar,0.063,18.67
Australia,AUS,2003,19895400,Wind,0.704,18.67
Australia,AUS,2003,19895400,Others,1.692,18.67
Australia,AUS,2004,20127400,Hydro,15.687,19.37
Australia,AUS,2004,20127400,Solar,0.073,19.37
Australia,AUS,2004,20127400,Wind,0.795,19.37
Australia,AUS,2004,20127400,Others,2.815,19.37
Australia,AUS,2005,20394800,Hydro,15.466,20.72
Australia,AUS,2005,20394800,Solar,0.084,20.72
Australia,AUS,2005,20394800,Wind,1.299,20.72
Australia,AUS,2005,20394800,Others,3.871,20.72
Australia,AUS,2006,20697900,Hydro,14.945,21.137
Australia,AUS,2006,20697900,Solar,0.098,21.137
Australia,AUS,2006,20697900,Wind,2.162,21.137
Australia,AUS,2006,20697900,Others,3.933,21.137
Australia,AUS,2007,20827600,Hydro,13.049,20.29
Australia,AUS,2007,20827600,Solar,0.114,20.29
Australia,AUS,2007,20827600,Wind,2.852,20.29
Australia,AUS,2007,20827600,Others,4.275,20.29
Australia,AUS,2008,21249200,Hydro,11.815,19.109
Australia,AUS,2008,21249200,Solar,0.139,19.109
Australia,AUS,2008,21249200,Wind,3.458,19.109
Australia,AUS,2008,21249200,Others,3.696,19.109
Australia,AUS,2009,21691700,Hydro,12.642,20.157
Australia,AUS,2009,21691700,Solar,0.29,20.157
Australia,AUS,2009,21691700,Wind,4.438,20.157
Australia,AUS,2009,21691700,Others,2.787,20.157
Australia,AUS,2010,22031750,Hydro,13.746,22.15
Australia,AUS,2010,22031750,Solar,0.978,22.15
Australia,AUS,2010,22031750,Wind,4.985,22.15
Australia,AUS,2010,22031750,Others,2.442,22.15
Australia,AUS,2011,22340024,Hydro,19.634,30.684
Australia,AUS,2011,22340024,Solar,2.045,30.684
Australia,AUS,2011,22340024,Wind,6.432,30.684
Australia,AUS,2011,22340024,Others,2.574,30.684
Australia,AUS,2012,22733465,Hydro,17.083,30.318
Australia,AUS,2012,22733465,Solar,2.412,30.318
Australia,AUS,2012,22733465,Wind,7.725,30.318
Australia,AUS,2012,22733465,Others,3.098,30.318
Australia,AUS,2013,23128129,Hydro,19.144,35.582
Australia,AUS,2013,23128129,Solar,3.847,35.582
Australia,AUS,2013,23128129,Wind,9.259,35.582
Australia,AUS,2013,23128129,Others,3.332,35.582
Australia,AUS,2014,23475686,Hydro,14.532,32.807
Australia,AUS,2014,23475686,Solar,4.952,32.807
Australia,AUS,2014,23475686,Wind,9.777,32.807
Australia,AUS,2014,23475686,Others,3.546,32.807
Australia,AUS,2015,23815995,Hydro,13.949,35.4
Australia,AUS,2015,23815995,Solar,5.958,35.4
Australia,AUS,2015,23815995,Wind,11.802,35.4
Australia,AUS,2015,23815995,Others,3.691,35.4
Australia,AUS,2016,24190907,Hydro,17.684,41.833
Australia,AUS,2016,24190907,Solar,7.475,41.833
Australia,AUS,2016,24190907,Wind,13.026,41.833
Australia,AUS,2016,24190907,Others,3.648,41.833
Australia,AUS,2017,24601860,Hydro,13.535,39.227
Australia,AUS,2017,24601860,Solar,8.955,39.227
Australia,AUS,2017,24601860,Wind,13.194,39.227
Australia,AUS,2017,24601860,Others,3.543,39.227
Australia,AUS,2018,24982688,Hydro,17.268,49.155
Australia,AUS,2018,24982688,Solar,12.081,49.155
Australia,AUS,2018,24982688,Wind,16.266,49.155
Australia,AUS,2018,24982688,Others,3.539,49.155
Austria,AUT,1965,7270889,Hydro,16.083,16.083
Austria,AUT,1965,7270889,Solar,0,16.083
Austria,AUT,1965,7270889,Wind,0,16.083
Austria,AUT,1965,7270889,Others,0,16.083
Austria,AUT,1966,7322066,Hydro,17.331,17.331
Austria,AUT,1966,7322066,Solar,0,17.331
Austria,AUT,1966,7322066,Wind,0,17.331
Austria,AUT,1966,7322066,Others,0,17.331
Austria,AUT,1967,7376998,Hydro,17.698,17.698
Austria,AUT,1967,7376998,Solar,0,17.698
Austria,AUT,1967,7376998,Wind,0,17.698
Austria,AUT,1967,7376998,Others,0,17.698
Austria,AUT,1968,7415403,Hydro,18.185,18.185
Austria,AUT,1968,7415403,Solar,0,18.185
Austria,AUT,1968,7415403,Wind,0,18.185
Austria,AUT,1968,7415403,Others,0,18.185
Austria,AUT,1969,7441055,Hydro,16.718,16.718
Austria,AUT,1969,7441055,Solar,0,16.718
Austria,AUT,1969,7441055,Wind,0,16.718
Austria,AUT,1969,7441055,Others,0,16.718
Austria,AUT,1970,7467086,Hydro,21.29,21.29
Austria,AUT,1970,7467086,Solar,0,21.29
Austria,AUT,1970,7467086,Wind,0,21.29
Austria,AUT,1970,7467086,Others,0,21.29
Austria,AUT,1971,7500482,Hydro,16.82,16.82
Austria,AUT,1971,7500482,Solar,0,16.82
Austria,AUT,1971,7500482,Wind,0,16.82
Austria,AUT,1971,7500482,Others,0,16.82
Austria,AUT,1972,7544201,Hydro,17.288,17.288
Austria,AUT,1972,7544201,Solar,0,17.288
Austria,AUT,1972,7544201,Wind,0,17.288
Austria,AUT,1972,7544201,Others,0,17.288
Austria,AUT,1973,7586115,Hydro,19.209,19.209
Austria,AUT,1973,7586115,Solar,0,19.209
Austria,AUT,1973,7586115,Wind,0,19.209
Austria,AUT,1973,7586115,Others,0,19.209
Austria,AUT,1974,7599038,Hydro,22.712,22.712
Austria,AUT,1974,7599038,Solar,0,22.712
Austria,AUT,1974,7599038,Wind,0,22.712
Austria,AUT,1974,7599038,Others,0,22.712
Austria,AUT,1975,7578903,Hydro,23.795,23.795
Austria,AUT,1975,7578903,Solar,0,23.795
Austria,AUT,1975,7578903,Wind,0,23.795
Austria,AUT,1975,7578903,Others,0,23.795
Austria,AUT,1976,7565525,Hydro,20.566,20.566
Austria,AUT,1976,7565525,Solar,0,20.566
Austria,AUT,1976,7565525,Wind,0,20.566
Austria,AUT,1976,7565525,Others,0,20.566
Austria,AUT,1977,7568430,Hydro,24.921,24.921
Austria,AUT,1977,7568430,Solar,0,24.921
Austria,AUT,1977,7568430,Wind,0,24.921
Austria,AUT,1977,7568430,Others,0,24.921
Austria,AUT,1978,7562305,Hydro,24.941,24.941
Austria,AUT,1978,7562305,Solar,0,24.941
Austria,AUT,1978,7562305,Wind,0,24.941
Austria,AUT,1978,7562305,Others,0,24.941
Austria,AUT,1979,7549425,Hydro,28.097,28.097
Austria,AUT,1979,7549425,Solar,0,28.097
Austria,AUT,1979,7549425,Wind,0,28.097
Austria,AUT,1979,7549425,Others,0,28.097
Austria,AUT,1980,7549433,Hydro,29.11,29.11
Austria,AUT,1980,7549433,Solar,0,29.11
Austria,AUT,1980,7549433,Wind,0,29.11
Austria,AUT,1980,7549433,Others,0,29.11
Austria,AUT,1981,7568710,Hydro,30.847,30.847
Austria,AUT,1981,7568710,Solar,0,30.847
Austria,AUT,1981,7568710,Wind,0,30.847
Austria,AUT,1981,7568710,Others,0,30.847
Austria,AUT,1982,7574140,Hydro,30.896,30.896
Austria,AUT,1982,7574140,Solar,0,30.896
Austria,AUT,1982,7574140,Wind,0,30.896
Austria,AUT,1982,7574140,Others,0,30.896
Austria,AUT,1983,7561910,Hydro,30.606,30.606
Austria,AUT,1983,7561910,Solar,0,30.606
Austria,AUT,1983,7561910,Wind,0,30.606
Austria,AUT,1983,7561910,Others,0,30.606
Austria,AUT,1984,7561434,Hydro,26.85,26.85
Austria,AUT,1984,7561434,Solar,0,26.85
Austria,AUT,1984,7561434,Wind,0,26.85
Austria,AUT,1984,7561434,Others,0,26.85
Austria,AUT,1985,7564985,Hydro,30.775,30.775
Austria,AUT,1985,7564985,Solar,0,30.775
Austria,AUT,1985,7564985,Wind,0,30.775
Austria,AUT,1985,7564985,Others,0,30.775
Austria,AUT,1986,7569794,Hydro,30.904,32.191
Austria,AUT,1986,7569794,Solar,0,32.191
Austria,AUT,1986,7569794,Wind,0,32.191
Austria,AUT,1986,7569794,Others,1.288,32.191
Austria,AUT,1987,7574586,Hydro,35.388,36.294
Austria,AUT,1987,7574586,Solar,0,36.294
Austria,AUT,1987,7574586,Wind,0,36.294
Austria,AUT,1987,7574586,Others,0.906,36.294
Austria,AUT,1988,7585317,Hydro,35.304,36.351
Austria,AUT,1988,7585317,Solar,0,36.351
Austria,AUT,1988,7585317,Wind,0,36.351
Austria,AUT,1988,7585317,Others,1.047,36.351
Austria,AUT,1989,7619567,Hydro,35.082,36.187
Austria,AUT,1989,7619567,Solar,0,36.187
Austria,AUT,1989,7619567,Wind,0,36.187
Austria,AUT,1989,7619567,Others,1.104,36.187
Austria,AUT,1990,7677850,Hydro,31.509,32.651
Austria,AUT,1990,7677850,Solar,0,32.651
Austria,AUT,1990,7677850,Wind,0,32.651
Austria,AUT,1990,7677850,Others,1.142,32.651
Austria,AUT,1991,7754891,Hydro,31.443,32.669
Austria,AUT,1991,7754891,Solar,0,32.669
Austria,AUT,1991,7754891,Wind,0,32.669
Austria,AUT,1991,7754891,Others,1.226,32.669
Austria,AUT,1992,7840709,Hydro,34.848,36.178
Austria,AUT,1992,7840709,Solar,0,36.178
Austria,AUT,1992,7840709,Wind,0,36.178
Austria,AUT,1992,7840709,Others,1.329,36.178
Austria,AUT,1993,7905633,Hydro,36.706,38.068
Austria,AUT,1993,7905633,Solar,0.001,38.068
Austria,AUT,1993,7905633,Wind,0,38.068
Austria,AUT,1993,7905633,Others,1.361,38.068
Austria,AUT,1994,7936118,Hydro,35.708,36.919
Austria,AUT,1994,7936118,Solar,0.001,36.919
Austria,AUT,1994,7936118,Wind,0,36.919
Austria,AUT,1994,7936118,Others,1.211,36.919
Austria,AUT,1995,7948278,Hydro,37.067,38.926
Austria,AUT,1995,7948278,Solar,0.001,38.926
Austria,AUT,1995,7948278,Wind,0.001,38.926
Austria,AUT,1995,7948278,Others,1.857,38.926
Austria,AUT,1996,7959017,Hydro,34.216,35.812
Austria,AUT,1996,7959017,Solar,0.001,35.812
Austria,AUT,1996,7959017,Wind,0.005,35.812
Austria,AUT,1996,7959017,Others,1.589,35.812
Austria,AUT,1997,7968041,Hydro,36.105,37.839
Austria,AUT,1997,7968041,Solar,0.002,37.839
Austria,AUT,1997,7968041,Wind,0.02,37.839
Austria,AUT,1997,7968041,Others,1.711,37.839
Austria,AUT,1998,7976789,Hydro,37.163,39.053
Austria,AUT,1998,7976789,Solar,0.002,39.053
Austria,AUT,1998,7976789,Wind,0.045,39.053
Austria,AUT,1998,7976789,Others,1.843,39.053
Austria,AUT,1999,7992324,Hydro,40.699,42.349
Austria,AUT,1999,7992324,Solar,0.002,42.349
Austria,AUT,1999,7992324,Wind,0.051,42.349
Austria,AUT,1999,7992324,Others,1.597,42.349
Austria,AUT,2000,8011566,Hydro,41.836,43.434
Austria,AUT,2000,8011566,Solar,0.003,43.434
Austria,AUT,2000,8011566,Wind,0.067,43.434
Austria,AUT,2000,8011566,Others,1.528,43.434
Austria,AUT,2001,8042293,Hydro,40.455,42.3
Austria,AUT,2001,8042293,Solar,0.005,42.3
Austria,AUT,2001,8042293,Wind,0.172,42.3
Austria,AUT,2001,8042293,Others,1.668,42.3
Austria,AUT,2002,8081957,Hydro,40.227,41.959
Austria,AUT,2002,8081957,Solar,0.009,41.959
Austria,AUT,2002,8081957,Wind,0.203,41.959
Austria,AUT,2002,8081957,Others,1.52,41.959
Austria,AUT,2003,8121423,Hydro,33.215,35.308
Austria,AUT,2003,8121423,Solar,0.015,35.308
Austria,AUT,2003,8121423,Wind,0.366,35.308
Austria,AUT,2003,8121423,Others,1.712,35.308
Austria,AUT,2004,8171966,Hydro,36.762,39.764
Austria,AUT,2004,8171966,Solar,0.018,39.764
Austria,AUT,2004,8171966,Wind,0.924,39.764
Austria,AUT,2004,8171966,Others,2.06,39.764
Austria,AUT,2005,8227829,Hydro,37.095,40.885
Austria,AUT,2005,8227829,Solar,0.021,40.885
Austria,AUT,2005,8227829,Wind,1.331,40.885
Austria,AUT,2005,8227829,Others,2.437,40.885
Austria,AUT,2006,8268641,Hydro,35.656,40.669
Austria,AUT,2006,8268641,Solar,0.022,40.669
Austria,AUT,2006,8268641,Wind,1.753,40.669
Austria,AUT,2006,8268641,Others,3.238,40.669
Austria,AUT,2007,8295487,Hydro,37.054,43.177
Austria,AUT,2007,8295487,Solar,0.024,43.177
Austria,AUT,2007,8295487,Wind,2.037,43.177
Austria,AUT,2007,8295487,Others,4.062,43.177
Austria,AUT,2008,8321496,Hydro,38.329,44.673
Austria,AUT,2008,8321496,Solar,0.03,44.673
Austria,AUT,2008,8321496,Wind,2.011,44.673
Austria,AUT,2008,8321496,Others,4.302,44.673
Austria,AUT,2009,8343323,Hydro,40.896,47.177
Austria,AUT,2009,8343323,Solar,0.049,47.177
Austria,AUT,2009,8343323,Wind,1.954,47.177
Austria,AUT,2009,8343323,Others,4.278,47.177
Austria,AUT,2010,8363404,Hydro,38.363,44.98
Austria,AUT,2010,8363404,Solar,0.089,44.98
Austria,AUT,2010,8363404,Wind,2.064,44.98
Austria,AUT,2010,8363404,Others,4.463,44.98
Austria,AUT,2011,8391643,Hydro,34.239,40.866
Austria,AUT,2011,8391643,Solar,0.174,40.866
Austria,AUT,2011,8391643,Wind,1.936,40.866
Austria,AUT,2011,8391643,Others,4.517,40.866
Austria,AUT,2012,8429991,Hydro,43.804,51.212
Austria,AUT,2012,8429991,Solar,0.337,51.212
Austria,AUT,2012,8429991,Wind,2.462,51.212
Austria,AUT,2012,8429991,Others,4.608,51.212
Austria,AUT,2013,8479823,Hydro,42.047,50.41
Austria,AUT,2013,8479823,Solar,0.626,50.41
Austria,AUT,2013,8479823,Wind,3.153,50.41
Austria,AUT,2013,8479823,Others,4.584,50.41
Austria,AUT,2014,8546356,Hydro,41.01,49.978
Austria,AUT,2014,8546356,Solar,0.785,49.978
Austria,AUT,2014,8546356,Wind,3.846,49.978
Austria,AUT,2014,8546356,Others,4.336,49.978
Austria,AUT,2015,8642699,Hydro,37.056,47.337
Austria,AUT,2015,8642699,Solar,0.937,47.337
Austria,AUT,2015,8642699,Wind,4.84,47.337
Austria,AUT,2015,8642699,Others,4.504,47.337
Austria,AUT,2016,8736668,Hydro,39.845,50.864
Austria,AUT,2016,8736668,Solar,1.096,50.864
Austria,AUT,2016,8736668,Wind,5.232,50.864
Austria,AUT,2016,8736668,Others,4.691,50.864
Austria,AUT,2017,8797566,Hydro,38.37,50.854
Austria,AUT,2017,8797566,Solar,1.269,50.854
Austria,AUT,2017,8797566,Wind,6.574,50.854
Austria,AUT,2017,8797566,Others,4.641,50.854
Austria,AUT,2018,8840521,Hydro,37.528,49.77
Austria,AUT,2018,8840521,Solar,1.579,49.77
Austria,AUT,2018,8840521,Wind,5.9,49.77
Austria,AUT,2018,8840521,Others,4.763,49.77
Azerbaijan,AZE,1985,6666447,Hydro,1.313,1.313
Azerbaijan,AZE,1985,6666447,Solar,0,1.313
Azerbaijan,AZE,1985,6666447,Wind,0,1.313
Azerbaijan,AZE,1985,6666447,Others,0,1.313
Azerbaijan,AZE,1986,6778624,Hydro,0.804,0.804
Azerbaijan,AZE,1986,6778624,Solar,0,0.804
Azerbaijan,AZE,1986,6778624,Wind,0,0.804
Azerbaijan,AZE,1986,6778624,Others,0,0.804
Azerbaijan,AZE,1987,6893489,Hydro,0.804,0.804
Azerbaijan,AZE,1987,6893489,Solar,0,0.804
Azerbaijan,AZE,1987,6893489,Wind,0,0.804
Azerbaijan,AZE,1987,6893489,Others,0,0.804
Azerbaijan,AZE,1988,7010027,Hydro,0.698,0.698
Azerbaijan,AZE,1988,7010027,Solar,0,0.698
Azerbaijan,AZE,1988,7010027,Wind,0,0.698
Azerbaijan,AZE,1988,7010027,Others,0,0.698
Azerbaijan,AZE,1989,7126881,Hydro,0.698,0.698
Azerbaijan,AZE,1989,7126881,Solar,0,0.698
Azerbaijan,AZE,1989,7126881,Wind,0,0.698
Azerbaijan,AZE,1989,7126881,Others,0,0.698
Azerbaijan,AZE,1990,7159000,Hydro,1.658,1.658
Azerbaijan,AZE,1990,7159000,Solar,0,1.658
Azerbaijan,AZE,1990,7159000,Wind,0,1.658
Azerbaijan,AZE,1990,7159000,Others,0,1.658
Azerbaijan,AZE,1991,7271000,Hydro,1.759,1.759
Azerbaijan,AZE,1991,7271000,Solar,0,1.759
Azerbaijan,AZE,1991,7271000,Wind,0,1.759
Azerbaijan,AZE,1991,7271000,Others,0,1.759
Azerbaijan,AZE,1992,7382000,Hydro,1.747,1.747
Azerbaijan,AZE,1992,7382000,Solar,0,1.747
Azerbaijan,AZE,1992,7382000,Wind,0,1.747
Azerbaijan,AZE,1992,7382000,Others,0,1.747
Azerbaijan,AZE,1993,7495000,Hydro,2.426,2.426
Azerbaijan,AZE,1993,7495000,Solar,0,2.426
Azerbaijan,AZE,1993,7495000,Wind,0,2.426
Azerbaijan,AZE,1993,7495000,Others,0,2.426
Azerbaijan,AZE,1994,7597000,Hydro,1.83,1.83
Azerbaijan,AZE,1994,7597000,Solar,0,1.83
Azerbaijan,AZE,1994,7597000,Wind,0,1.83
Azerbaijan,AZE,1994,7597000,Others,0,1.83
Azerbaijan,AZE,1995,7685000,Hydro,1.556,1.556
Azerbaijan,AZE,1995,7685000,Solar,0,1.556
Azerbaijan,AZE,1995,7685000,Wind,0,1.556
Azerbaijan,AZE,1995,7685000,Others,0,1.556
Azerbaijan,AZE,1996,7763000,Hydro,1.537,1.537
Azerbaijan,AZE,1996,7763000,Solar,0,1.537
Azerbaijan,AZE,1996,7763000,Wind,0,1.537
Azerbaijan,AZE,1996,7763000,Others,0,1.537
Azerbaijan,AZE,1997,7838250,Hydro,1.712,1.712
Azerbaijan,AZE,1997,7838250,Solar,0,1.712
Azerbaijan,AZE,1997,7838250,Wind,0,1.712
Azerbaijan,AZE,1997,7838250,Others,0,1.712
Azerbaijan,AZE,1998,7913000,Hydro,1.951,1.951
Azerbaijan,AZE,1998,7913000,Solar,0,1.951
Azerbaijan,AZE,1998,7913000,Wind,0,1.951
Azerbaijan,AZE,1998,7913000,Others,0,1.951
Azerbaijan,AZE,1999,7982750,Hydro,1.506,1.506
Azerbaijan,AZE,1999,7982750,Solar,0,1.506
Azerbaijan,AZE,1999,7982750,Wind,0,1.506
Azerbaijan,AZE,1999,7982750,Others,0,1.506
Azerbaijan,AZE,2000,8048600,Hydro,1.534,1.534
Azerbaijan,AZE,2000,8048600,Solar,0,1.534
Azerbaijan,AZE,2000,8048600,Wind,0,1.534
Azerbaijan,AZE,2000,8048600,Others,0,1.534
Azerbaijan,AZE,2001,8111200,Hydro,1.301,1.301
Azerbaijan,AZE,2001,8111200,Solar,0,1.301
Azerbaijan,AZE,2001,8111200,Wind,0,1.301
Azerbaijan,AZE,2001,8111200,Others,0,1.301
Azerbaijan,AZE,2002,8171950,Hydro,2.02,2.02
Azerbaijan,AZE,2002,8171950,Solar,0,2.02
Azerbaijan,AZE,2002,8171950,Wind,0,2.02
Azerbaijan,AZE,2002,8171950,Others,0,2.02
Azerbaijan,AZE,2003,8234100,Hydro,2.47,2.47
Azerbaijan,AZE,2003,8234100,Solar,0,2.47
Azerbaijan,AZE,2003,8234100,Wind,0,2.47
Azerbaijan,AZE,2003,8234100,Others,0,2.47
Azerbaijan,AZE,2004,8306500,Hydro,2.755,2.755
Azerbaijan,AZE,2004,8306500,Solar,0,2.755
Azerbaijan,AZE,2004,8306500,Wind,0,2.755
Azerbaijan,AZE,2004,8306500,Others,0,2.755
Azerbaijan,AZE,2005,8391850,Hydro,3.009,3.009
Azerbaijan,AZE,2005,8391850,Solar,0,3.009
Azerbaijan,AZE,2005,8391850,Wind,0,3.009
Azerbaijan,AZE,2005,8391850,Others,0,3.009
Azerbaijan,AZE,2006,8484550,Hydro,2.518,2.518
Azerbaijan,AZE,2006,8484550,Solar,0,2.518
Azerbaijan,AZE,2006,8484550,Wind,0,2.518
Azerbaijan,AZE,2006,8484550,Others,0,2.518
Azerbaijan,AZE,2007,8581300,Hydro,2.364,2.364
Azerbaijan,AZE,2007,8581300,Solar,0,2.364
Azerbaijan,AZE,2007,8581300,Wind,0,2.364
Azerbaijan,AZE,2007,8581300,Others,0,2.364
Azerbaijan,AZE,2008,8763400,Hydro,2.232,2.232
Azerbaijan,AZE,2008,8763400,Solar,0,2.232
Azerbaijan,AZE,2008,8763400,Wind,0,2.232
Azerbaijan,AZE,2008,8763400,Others,0,2.232
Azerbaijan,AZE,2009,8947243,Hydro,2.308,2.31
Azerbaijan,AZE,2009,8947243,Solar,0,2.31
Azerbaijan,AZE,2009,8947243,Wind,0.002,2.31
Azerbaijan,AZE,2009,8947243,Others,0,2.31
Azerbaijan,AZE,2010,9054332,Hydro,3.446,3.447
Azerbaijan,AZE,2010,9054332,Solar,0,3.447
Azerbaijan,AZE,2010,9054332,Wind,0,3.447
Azerbaijan,AZE,2010,9054332,Others,0,3.447
Azerbaijan,AZE,2011,9173082,Hydro,2.676,2.676
Azerbaijan,AZE,2011,9173082,Solar,0,2.676
Azerbaijan,AZE,2011,9173082,Wind,0,2.676
Azerbaijan,AZE,2011,9173082,Others,0,2.676
Azerbaijan,AZE,2012,9295784,Hydro,1.821,1.821
Azerbaijan,AZE,2012,9295784,Solar,0,1.821
Azerbaijan,AZE,2012,9295784,Wind,0,1.821
Azerbaijan,AZE,2012,9295784,Others,0,1.821
Azerbaijan,AZE,2013,9416801,Hydro,1.489,1.558
Azerbaijan,AZE,2013,9416801,Solar,0.001,1.558
Azerbaijan,AZE,2013,9416801,Wind,0.001,1.558
Azerbaijan,AZE,2013,9416801,Others,0.067,1.558
Azerbaijan,AZE,2014,9535079,Hydro,1.3,1.392
Azerbaijan,AZE,2014,9535079,Solar,0.003,1.392
Azerbaijan,AZE,2014,9535079,Wind,0.002,1.392
Azerbaijan,AZE,2014,9535079,Others,0.087,1.392
Azerbaijan,AZE,2015,9649341,Hydro,1.638,1.738
Azerbaijan,AZE,2015,9649341,Solar,0.005,1.738
Azerbaijan,AZE,2015,9649341,Wind,0.005,1.738
Azerbaijan,AZE,2015,9649341,Others,0.091,1.738
Azerbaijan,AZE,2016,9757812,Hydro,1.959,2.105
Azerbaijan,AZE,2016,9757812,Solar,0.035,2.105
Azerbaijan,AZE,2016,9757812,Wind,0.023,2.105
Azerbaijan,AZE,2016,9757812,Others,0.087,2.105
Azerbaijan,AZE,2017,9854033,Hydro,1.746,1.891
Azerbaijan,AZE,2017,9854033,Solar,0.037,1.891
Azerbaijan,AZE,2017,9854033,Wind,0.022,1.891
Azerbaijan,AZE,2017,9854033,Others,0.085,1.891
Azerbaijan,AZE,2018,9939800,Hydro,1.768,1.971
Azerbaijan,AZE,2018,9939800,Solar,0.039,1.971
Azerbaijan,AZE,2018,9939800,Wind,0.082,1.971
Azerbaijan,AZE,2018,9939800,Others,0.081,1.971
Bangladesh,BGD,1965,55385112,Hydro,0,0
Bangladesh,BGD,1965,55385112,Solar,0,0
Bangladesh,BGD,1965,55385112,Wind,0,0
Bangladesh,BGD,1965,55385112,Others,0,0
Bangladesh,BGD,1966,57157654,Hydro,0,0
Bangladesh,BGD,1966,57157654,Solar,0,0
Bangladesh,BGD,1966,57157654,Wind,0,0
Bangladesh,BGD,1966,57157654,Others,0,0
Bangladesh,BGD,1967,59034249,Hydro,0,0
Bangladesh,BGD,1967,59034249,Solar,0,0
Bangladesh,BGD,1967,59034249,Wind,0,0
Bangladesh,BGD,1967,59034249,Others,0,0
Bangladesh,BGD,1968,60918454,Hydro,0,0
Bangladesh,BGD,1968,60918454,Solar,0,0
Bangladesh,BGD,1968,60918454,Wind,0,0
Bangladesh,BGD,1968,60918454,Others,0,0
Bangladesh,BGD,1969,62679765,Hydro,0,0
Bangladesh,BGD,1969,62679765,Solar,0,0
Bangladesh,BGD,1969,62679765,Wind,0,0
Bangladesh,BGD,1969,62679765,Others,0,0
Bangladesh,BGD,1970,64232482,Hydro,0,0
Bangladesh,BGD,1970,64232482,Solar,0,0
Bangladesh,BGD,1970,64232482,Wind,0,0
Bangladesh,BGD,1970,64232482,Others,0,0
Bangladesh,BGD,1971,65531633,Hydro,0,0
Bangladesh,BGD,1971,65531633,Solar,0,0
Bangladesh,BGD,1971,65531633,Wind,0,0
Bangladesh,BGD,1971,65531633,Others,0,0
Bangladesh,BGD,1972,66625705,Hydro,0.175,0.175
Bangladesh,BGD,1972,66625705,Solar,0,0.175
Bangladesh,BGD,1972,66625705,Wind,0,0.175
