Country,Country_Code,Year,Population,Renewable Source,Terawatt Hours
Kazakhstan,KAZ,2006,15308084,Hydro,7.768
Kazakhstan,KAZ,2006,15308084,Solar,0
Kazakhstan,KAZ,2006,15308084,Wind,0
Kazakhstan,KAZ,2006,15308084,Other,0
Kazakhstan,KAZ,2006,15308084,Total,7.768
Kazakhstan,KAZ,2007,15484192,Hydro,8.171
Kazakhstan,KAZ,2007,15484192,Solar,0
Kazakhstan,KAZ,2007,15484192,Wind,0
Kazakhstan,KAZ,2007,15484192,Other,0
Kazakhstan,KAZ,2007,15484192,Total,8.171
Kazakhstan,KAZ,2008,15674000,Hydro,7.46
Kazakhstan,KAZ,2008,15674000,Solar,0
Kazakhstan,KAZ,2008,15674000,Wind,0
Kazakhstan,KAZ,2008,15674000,Other,0
Kazakhstan,KAZ,2008,15674000,Total,7.46
Kazakhstan,KAZ,2009,16092822,Hydro,6.879
Kazakhstan,KAZ,2009,16092822,Solar,0
Kazakhstan,KAZ,2009,16092822,Wind,0
Kazakhstan,KAZ,2009,16092822,Other,0
Kazakhstan,KAZ,2009,16092822,Total,6.879
Kazakhstan,KAZ,2010,16321872,Hydro,8.022
Kazakhstan,KAZ,2010,16321872,Solar,0
Kazakhstan,KAZ,2010,16321872,Wind,0
Kazakhstan,KAZ,2010,16321872,Other,0
Kazakhstan,KAZ,2010,16321872,Total,8.022
Kazakhstan,KAZ,2011,16557201,Hydro,7.883
Kazakhstan,KAZ,2011,16557201,Solar,0
Kazakhstan,KAZ,2011,16557201,Wind,0
Kazakhstan,KAZ,2011,16557201,Other,0
Kazakhstan,KAZ,2011,16557201,Total,7.883
Kazakhstan,KAZ,2012,16792089,Hydro,7.637
Kazakhstan,KAZ,2012,16792089,Solar,0
Kazakhstan,KAZ,2012,16792089,Wind,0.003
Kazakhstan,KAZ,2012,16792089,Other,0
Kazakhstan,KAZ,2012,16792089,Total,7.64
Kazakhstan,KAZ,2013,17035550,Hydro,7.731
Kazakhstan,KAZ,2013,17035550,Solar,0.001
Kazakhstan,KAZ,2013,17035550,Wind,0.005
Kazakhstan,KAZ,2013,17035550,Other,0
Kazakhstan,KAZ,2013,17035550,Total,7.736
Kazakhstan,KAZ,2014,17288285,Hydro,8.263
Kazakhstan,KAZ,2014,17288285,Solar,0.001
Kazakhstan,KAZ,2014,17288285,Wind,0.013
Kazakhstan,KAZ,2014,17288285,Other,0
Kazakhstan,KAZ,2014,17288285,Total,8.277
Kazakhstan,KAZ,2015,17542806,Hydro,9.269
Kazakhstan,KAZ,2015,17542806,Solar,0.046
Kazakhstan,KAZ,2015,17542806,Wind,0.132
Kazakhstan,KAZ,2015,17542806,Other,0
Kazakhstan,KAZ,2015,17542806,Total,9.448
Kazakhstan,KAZ,2016,17794055,Hydro,11.621
Kazakhstan,KAZ,2016,17794055,Solar,0.088
Kazakhstan,KAZ,2016,17794055,Wind,0.275
Kazakhstan,KAZ,2016,17794055,Other,0.002
Kazakhstan,KAZ,2016,17794055,Total,11.986
Kazakhstan,KAZ,2017,18037776,Hydro,11.181
Kazakhstan,KAZ,2017,18037776,Solar,0.09
Kazakhstan,KAZ,2017,18037776,Wind,0.33
Kazakhstan,KAZ,2017,18037776,Other,0
Kazakhstan,KAZ,2017,18037776,Total,11.6
Kazakhstan,KAZ,2018,18272430,Hydro,10.33
Kazakhstan,KAZ,2018,18272430,Solar,0.115
Kazakhstan,KAZ,2018,18272430,Wind,0.541
Kazakhstan,KAZ,2018,18272430,Other,0.002
Kazakhstan,KAZ,2018,18272430,Total,10.988
Kuwait,KWT,1965,472037,Hydro,0
Kuwait,KWT,1965,472037,Solar,0
Kuwait,KWT,1965,472037,Wind,0
Kuwait,KWT,1965,472037,Other,0
Kuwait,KWT,1965,472037,Total,0
Kuwait,KWT,1966,523166,Hydro,0
Kuwait,KWT,1966,523166,Solar,0
Kuwait,KWT,1966,523166,Wind,0
Kuwait,KWT,1966,523166,Other,0
Kuwait,KWT,1966,523166,Total,0
Kuwait,KWT,1967,577164,Hydro,0
Kuwait,KWT,1967,577164,Solar,0
Kuwait,KWT,1967,577164,Wind,0
Kuwait,KWT,1967,577164,Other,0
Kuwait,KWT,1967,577164,Total,0
Kuwait,KWT,1968,632899,Hydro,0
Kuwait,KWT,1968,632899,Solar,0
Kuwait,KWT,1968,632899,Wind,0
Kuwait,KWT,1968,632899,Other,0
Kuwait,KWT,1968,632899,Total,0
Kuwait,KWT,1969,688979,Hydro,0
Kuwait,KWT,1969,688979,Solar,0
Kuwait,KWT,1969,688979,Wind,0
Kuwait,KWT,1969,688979,Other,0
Kuwait,KWT,1969,688979,Total,0
Kuwait,KWT,1970,744450,Hydro,0
Kuwait,KWT,1970,744450,Solar,0
Kuwait,KWT,1970,744450,Wind,0
Kuwait,KWT,1970,744450,Other,0
Kuwait,KWT,1970,744450,Total,0
Kuwait,KWT,1971,798642,Hydro,0
Kuwait,KWT,1971,798642,Solar,0
Kuwait,KWT,1971,798642,Wind,0
Kuwait,KWT,1971,798642,Other,0
Kuwait,KWT,1971,798642,Total,0
Kuwait,KWT,1972,851916,Hydro,0
Kuwait,KWT,1972,851916,Solar,0
Kuwait,KWT,1972,851916,Wind,0
Kuwait,KWT,1972,851916,Other,0
Kuwait,KWT,1972,851916,Total,0
Kuwait,KWT,1973,905635,Hydro,0
Kuwait,KWT,1973,905635,Solar,0
Kuwait,KWT,1973,905635,Wind,0
Kuwait,KWT,1973,905635,Other,0
Kuwait,KWT,1973,905635,Total,0
Kuwait,KWT,1974,961770,Hydro,0
Kuwait,KWT,1974,961770,Solar,0
Kuwait,KWT,1974,961770,Wind,0
Kuwait,KWT,1974,961770,Other,0
Kuwait,KWT,1974,961770,Total,0
Kuwait,KWT,1975,1021720,Hydro,0
Kuwait,KWT,1975,1021720,Solar,0
Kuwait,KWT,1975,1021720,Wind,0
Kuwait,KWT,1975,1021720,Other,0
Kuwait,KWT,1975,1021720,Total,0
Kuwait,KWT,1976,1085861,Hydro,0
Kuwait,KWT,1976,1085861,Solar,0
Kuwait,KWT,1976,1085861,Wind,0
Kuwait,KWT,1976,1085861,Other,0
Kuwait,KWT,1976,1085861,Total,0
Kuwait,KWT,1977,1153583,Hydro,0
Kuwait,KWT,1977,1153583,Solar,0
Kuwait,KWT,1977,1153583,Wind,0
Kuwait,KWT,1977,1153583,Other,0
Kuwait,KWT,1977,1153583,Total,0
Kuwait,KWT,1978,1224067,Hydro,0
Kuwait,KWT,1978,1224067,Solar,0
Kuwait,KWT,1978,1224067,Wind,0
Kuwait,KWT,1978,1224067,Other,0
Kuwait,KWT,1978,1224067,Total,0
Kuwait,KWT,1979,1296081,Hydro,0
Kuwait,KWT,1979,1296081,Solar,0
Kuwait,KWT,1979,1296081,Wind,0
Kuwait,KWT,1979,1296081,Other,0
Kuwait,KWT,1979,1296081,Total,0
Kuwait,KWT,1980,1368677,Hydro,0
Kuwait,KWT,1980,1368677,Solar,0
Kuwait,KWT,1980,1368677,Wind,0
Kuwait,KWT,1980,1368677,Other,0
Kuwait,KWT,1980,1368677,Total,0
Kuwait,KWT,1981,1439331,Hydro,0
Kuwait,KWT,1981,1439331,Solar,0
Kuwait,KWT,1981,1439331,Wind,0
Kuwait,KWT,1981,1439331,Other,0
Kuwait,KWT,1981,1439331,Total,0
Kuwait,KWT,1982,1507645,Hydro,0
Kuwait,KWT,1982,1507645,Solar,0
Kuwait,KWT,1982,1507645,Wind,0
Kuwait,KWT,1982,1507645,Other,0
Kuwait,KWT,1982,1507645,Total,0
Kuwait,KWT,1983,1576968,Hydro,0
Kuwait,KWT,1983,1576968,Solar,0
Kuwait,KWT,1983,1576968,Wind,0
Kuwait,KWT,1983,1576968,Other,0
Kuwait,KWT,1983,1576968,Total,0
Kuwait,KWT,1984,1652150,Hydro,0
Kuwait,KWT,1984,1652150,Solar,0
Kuwait,KWT,1984,1652150,Wind,0
Kuwait,KWT,1984,1652150,Other,0
Kuwait,KWT,1984,1652150,Total,0
Kuwait,KWT,1985,1735274,Hydro,0
Kuwait,KWT,1985,1735274,Solar,0
Kuwait,KWT,1985,1735274,Wind,0
Kuwait,KWT,1985,1735274,Other,0
Kuwait,KWT,1985,1735274,Total,0
Kuwait,KWT,1986,1832310,Hydro,0
Kuwait,KWT,1986,1832310,Solar,0
Kuwait,KWT,1986,1832310,Wind,0
Kuwait,KWT,1986,1832310,Other,0
Kuwait,KWT,1986,1832310,Total,0
Kuwait,KWT,1987,1938909,Hydro,0
Kuwait,KWT,1987,1938909,Solar,0
Kuwait,KWT,1987,1938909,Wind,0
Kuwait,KWT,1987,1938909,Other,0
Kuwait,KWT,1987,1938909,Total,0
Kuwait,KWT,1988,2034857,Hydro,0
Kuwait,KWT,1988,2034857,Solar,0
Kuwait,KWT,1988,2034857,Wind,0
Kuwait,KWT,1988,2034857,Other,0
Kuwait,KWT,1988,2034857,Total,0
Kuwait,KWT,1989,2092777,Hydro,0
Kuwait,KWT,1989,2092777,Solar,0
Kuwait,KWT,1989,2092777,Wind,0
Kuwait,KWT,1989,2092777,Other,0
Kuwait,KWT,1989,2092777,Total,0
Kuwait,KWT,1990,2095344,Hydro,0
Kuwait,KWT,1990,2095344,Solar,0
Kuwait,KWT,1990,2095344,Wind,0
Kuwait,KWT,1990,2095344,Other,0
Kuwait,KWT,1990,2095344,Total,0
Kuwait,KWT,1991,2031296,Hydro,0
Kuwait,KWT,1991,2031296,Solar,0
Kuwait,KWT,1991,2031296,Wind,0
Kuwait,KWT,1991,2031296,Other,0
Kuwait,KWT,1991,2031296,Total,0
Kuwait,KWT,1995,1605901,Hydro,0
Kuwait,KWT,1995,1605901,Solar,0
Kuwait,KWT,1995,1605901,Wind,0
Kuwait,KWT,1995,1605901,Other,0
Kuwait,KWT,1995,1605901,Total,0
Kuwait,KWT,1996,1626857,Hydro,0
Kuwait,KWT,1996,1626857,Solar,0
Kuwait,KWT,1996,1626857,Wind,0
Kuwait,KWT,1996,1626857,Other,0
Kuwait,KWT,1996,1626857,Total,0
Kuwait,KWT,1997,1710256,Hydro,0
Kuwait,KWT,1997,1710256,Solar,0
Kuwait,KWT,1997,1710256,Wind,0
Kuwait,KWT,1997,1710256,Other,0
Kuwait,KWT,1997,1710256,Total,0
Kuwait,KWT,1998,1831119,Hydro,0
Kuwait,KWT,1998,1831119,Solar,0
Kuwait,KWT,1998,1831119,Wind,0
Kuwait,KWT,1998,1831119,Other,0
Kuwait,KWT,1998,1831119,Total,0
Kuwait,KWT,1999,1951636,Hydro,0
Kuwait,KWT,1999,1951636,Solar,0
Kuwait,KWT,1999,1951636,Wind,0
Kuwait,KWT,1999,1951636,Other,0
Kuwait,KWT,1999,1951636,Total,0
Kuwait,KWT,2000,2045123,Hydro,0
Kuwait,KWT,2000,2045123,Solar,0
Kuwait,KWT,2000,2045123,Wind,0
Kuwait,KWT,2000,2045123,Other,0
Kuwait,KWT,2000,2045123,Total,0
Kuwait,KWT,2001,2103282,Hydro,0
Kuwait,KWT,2001,2103282,Solar,0
Kuwait,KWT,2001,2103282,Wind,0
Kuwait,KWT,2001,2103282,Other,0
Kuwait,KWT,2001,2103282,Total,0
Kuwait,KWT,2002,2136997,Hydro,0
Kuwait,KWT,2002,2136997,Solar,0
Kuwait,KWT,2002,2136997,Wind,0
Kuwait,KWT,2002,2136997,Other,0
Kuwait,KWT,2002,2136997,Total,0
Kuwait,KWT,2003,2161626,Hydro,0
Kuwait,KWT,2003,2161626,Solar,0
Kuwait,KWT,2003,2161626,Wind,0
Kuwait,KWT,2003,2161626,Other,0
Kuwait,KWT,2003,2161626,Total,0
Kuwait,KWT,2004,2200492,Hydro,0
Kuwait,KWT,2004,2200492,Solar,0
Kuwait,KWT,2004,2200492,Wind,0
Kuwait,KWT,2004,2200492,Other,0
Kuwait,KWT,2004,2200492,Total,0
Kuwait,KWT,2005,2270198,Hydro,0
Kuwait,KWT,2005,2270198,Solar,0
Kuwait,KWT,2005,2270198,Wind,0
Kuwait,KWT,2005,2270198,Other,0
Kuwait,KWT,2005,2270198,Total,0
Kuwait,KWT,2006,2373672,Hydro,0
Kuwait,KWT,2006,2373672,Solar,0
Kuwait,KWT,2006,2373672,Wind,0
Kuwait,KWT,2006,2373672,Other,0
Kuwait,KWT,2006,2373672,Total,0
Kuwait,KWT,2007,2504019,Hydro,0
Kuwait,KWT,2007,2504019,Solar,0
Kuwait,KWT,2007,2504019,Wind,0
Kuwait,KWT,2007,2504019,Other,0
Kuwait,KWT,2007,2504019,Total,0
Kuwait,KWT,2008,2656009,Hydro,0
Kuwait,KWT,2008,2656009,Solar,0
Kuwait,KWT,2008,2656009,Wind,0
Kuwait,KWT,2008,2656009,Other,0
Kuwait,KWT,2008,2656009,Total,0
Kuwait,KWT,2009,2821045,Hydro,0
Kuwait,KWT,2009,2821045,Solar,0
Kuwait,KWT,2009,2821045,Wind,0
Kuwait,KWT,2009,2821045,Other,0
Kuwait,KWT,2009,2821045,Total,0
Kuwait,KWT,2010,2991884,Hydro,0
Kuwait,KWT,2010,2991884,Solar,0
Kuwait,KWT,2010,2991884,Wind,0
Kuwait,KWT,2010,2991884,Other,0
Kuwait,KWT,2010,2991884,Total,0
Kuwait,KWT,2011,3168060,Hydro,0
Kuwait,KWT,2011,3168060,Solar,0
Kuwait,KWT,2011,3168060,Wind,0
Kuwait,KWT,2011,3168060,Other,0
Kuwait,KWT,2011,3168060,Total,0
Kuwait,KWT,2012,3348853,Hydro,0
Kuwait,KWT,2012,3348853,Solar,0
Kuwait,KWT,2012,3348853,Wind,0
Kuwait,KWT,2012,3348853,Other,0
Kuwait,KWT,2012,3348853,Total,0
Kuwait,KWT,2013,3526378,Hydro,0
Kuwait,KWT,2013,3526378,Solar,0
Kuwait,KWT,2013,3526378,Wind,0
Kuwait,KWT,2013,3526378,Other,0
Kuwait,KWT,2013,3526378,Total,0
Kuwait,KWT,2014,3690942,Hydro,0
Kuwait,KWT,2014,3690942,Solar,0.003
Kuwait,KWT,2014,3690942,Wind,0
Kuwait,KWT,2014,3690942,Other,0
Kuwait,KWT,2014,3690942,Total,0.003
Kuwait,KWT,2015,3835591,Hydro,0
Kuwait,KWT,2015,3835591,Solar,0.005
Kuwait,KWT,2015,3835591,Wind,0
Kuwait,KWT,2015,3835591,Other,0
Kuwait,KWT,2015,3835591,Total,0.005
Kuwait,KWT,2016,3956873,Hydro,0
Kuwait,KWT,2016,3956873,Solar,0.049
Kuwait,KWT,2016,3956873,Wind,0.018
Kuwait,KWT,2016,3956873,Other,0
Kuwait,KWT,2016,3956873,Total,0.066
Kuwait,KWT,2017,4056097,Hydro,0
Kuwait,KWT,2017,4056097,Solar,0.088
Kuwait,KWT,2017,4056097,Wind,0.017
Kuwait,KWT,2017,4056097,Other,0
Kuwait,KWT,2017,4056097,Total,0.106
Kuwait,KWT,2018,4137309,Hydro,0
Kuwait,KWT,2018,4137309,Solar,0.088
Kuwait,KWT,2018,4137309,Wind,0.017
Kuwait,KWT,2018,4137309,Other,0
Kuwait,KWT,2018,4137309,Total,0.106
Latvia,LVA,1985,2578873,Hydro,2.979
Latvia,LVA,1985,2578873,Solar,0
Latvia,LVA,1985,2578873,Wind,0
Latvia,LVA,1985,2578873,Other,0
Latvia,LVA,1985,2578873,Total,2.979
Latvia,LVA,1986,2599892,Hydro,3.001
Latvia,LVA,1986,2599892,Solar,0
Latvia,LVA,1986,2599892,Wind,0
Latvia,LVA,1986,2599892,Other,0
Latvia,LVA,1986,2599892,Total,3.001
Latvia,LVA,1987,2626583,Hydro,3.699
Latvia,LVA,1987,2626583,Solar,0
Latvia,LVA,1987,2626583,Wind,0
Latvia,LVA,1987,2626583,Other,0
Latvia,LVA,1987,2626583,Total,3.699
Latvia,LVA,1988,2653434,Hydro,3.001
Latvia,LVA,1988,2653434,Solar,0
Latvia,LVA,1988,2653434,Wind,0
Latvia,LVA,1988,2653434,Other,0
Latvia,LVA,1988,2653434,Total,3.001
Latvia,LVA,1989,2666955,Hydro,3.606
Latvia,LVA,1989,2666955,Solar,0
Latvia,LVA,1989,2666955,Wind,0
Latvia,LVA,1989,2666955,Other,0
Latvia,LVA,1989,2666955,Total,3.606
Latvia,LVA,1990,2663151,Hydro,4.496
Latvia,LVA,1990,2663151,Solar,0
Latvia,LVA,1990,2663151,Wind,0
Latvia,LVA,1990,2663151,Other,0
Latvia,LVA,1990,2663151,Total,4.496
Latvia,LVA,1991,2650581,Hydro,3.275
Latvia,LVA,1991,2650581,Solar,0
Latvia,LVA,1991,2650581,Wind,0
Latvia,LVA,1991,2650581,Other,0
Latvia,LVA,1991,2650581,Total,3.275
Latvia,LVA,1992,2614338,Hydro,2.521
Latvia,LVA,1992,2614338,Solar,0
Latvia,LVA,1992,2614338,Wind,0
Latvia,LVA,1992,2614338,Other,0
Latvia,LVA,1992,2614338,Total,2.521
Latvia,LVA,1993,2563290,Hydro,2.876
Latvia,LVA,1993,2563290,Solar,0
Latvia,LVA,1993,2563290,Wind,0
Latvia,LVA,1993,2563290,Other,0
Latvia,LVA,1993,2563290,Total,2.876
Latvia,LVA,1994,2520742,Hydro,3.305
Latvia,LVA,1994,2520742,Solar,0
Latvia,LVA,1994,2520742,Wind,0
Latvia,LVA,1994,2520742,Other,0
Latvia,LVA,1994,2520742,Total,3.305
Latvia,LVA,1995,2485056,Hydro,2.937
Latvia,LVA,1995,2485056,Solar,0
Latvia,LVA,1995,2485056,Wind,0
Latvia,LVA,1995,2485056,Other,0
Latvia,LVA,1995,2485056,Total,2.937
Latvia,LVA,1996,2457222,Hydro,1.86
Latvia,LVA,1996,2457222,Solar,0
Latvia,LVA,1996,2457222,Wind,0.001
Latvia,LVA,1996,2457222,Other,0
Latvia,LVA,1996,2457222,Total,1.861
Latvia,LVA,1997,2432851,Hydro,2.953
Latvia,LVA,1997,2432851,Solar,0
Latvia,LVA,1997,2432851,Wind,0.002
Latvia,LVA,1997,2432851,Other,0
Latvia,LVA,1997,2432851,Total,2.955
Latvia,LVA,1998,2410019,Hydro,4.316
Latvia,LVA,1998,2410019,Solar,0
Latvia,LVA,1998,2410019,Wind,0.002
Latvia,LVA,1998,2410019,Other,0
Latvia,LVA,1998,2410019,Total,4.318
Latvia,LVA,1999,2390482,Hydro,2.757
Latvia,LVA,1999,2390482,Solar,0
Latvia,LVA,1999,2390482,Wind,0.002
Latvia,LVA,1999,2390482,Other,0
Latvia,LVA,1999,2390482,Total,2.759
Latvia,LVA,2000,2367550,Hydro,2.819
Latvia,LVA,2000,2367550,Solar,0
Latvia,LVA,2000,2367550,Wind,0.005
Latvia,LVA,2000,2367550,Other,0
Latvia,LVA,2000,2367550,Total,2.824
Latvia,LVA,2001,2337170,Hydro,2.833
Latvia,LVA,2001,2337170,Solar,0
Latvia,LVA,2001,2337170,Wind,0.003
Latvia,LVA,2001,2337170,Other,0.003
Latvia,LVA,2001,2337170,Total,2.839
Latvia,LVA,2002,2310173,Hydro,2.464
Latvia,LVA,2002,2310173,Solar,0
Latvia,LVA,2002,2310173,Wind,0.011
Latvia,LVA,2002,2310173,Other,0.01
Latvia,LVA,2002,2310173,Total,2.485
Latvia,LVA,2003,2287955,Hydro,2.266
Latvia,LVA,2003,2287955,Solar,0
Latvia,LVA,2003,2287955,Wind,0.048
Latvia,LVA,2003,2287955,Other,0.024
Latvia,LVA,2003,2287955,Total,2.338
Latvia,LVA,2004,2263122,Hydro,3.109
Latvia,LVA,2004,2263122,Solar,0
Latvia,LVA,2004,2263122,Wind,0.049
Latvia,LVA,2004,2263122,Other,0.038
Latvia,LVA,2004,2263122,Total,3.196
Latvia,LVA,2005,2238799,Hydro,3.326
Latvia,LVA,2005,2238799,Solar,0
Latvia,LVA,2005,2238799,Wind,0.047
Latvia,LVA,2005,2238799,Other,0.042
Latvia,LVA,2005,2238799,Total,3.415
Latvia,LVA,2006,2218357,Hydro,2.698
Latvia,LVA,2006,2218357,Solar,0
Latvia,LVA,2006,2218357,Wind,0.046
Latvia,LVA,2006,2218357,Other,0.043
Latvia,LVA,2006,2218357,Total,2.787
Latvia,LVA,2007,2200325,Hydro,2.733
Latvia,LVA,2007,2200325,Solar,0
Latvia,LVA,2007,2200325,Wind,0.053
Latvia,LVA,2007,2200325,Other,0.042
Latvia,LVA,2007,2200325,Total,2.828
Latvia,LVA,2008,2177322,Hydro,3.109
Latvia,LVA,2008,2177322,Solar,0
Latvia,LVA,2008,2177322,Wind,0.058
Latvia,LVA,2008,2177322,Other,0.045
Latvia,LVA,2008,2177322,Total,3.212
Latvia,LVA,2009,2141669,Hydro,3.457
Latvia,LVA,2009,2141669,Solar,0
Latvia,LVA,2009,2141669,Wind,0.048
Latvia,LVA,2009,2141669,Other,0.048
Latvia,LVA,2009,2141669,Total,3.553
Latvia,LVA,2010,2097555,Hydro,3.52
Latvia,LVA,2010,2097555,Solar,0
Latvia,LVA,2010,2097555,Wind,0.049
Latvia,LVA,2010,2097555,Other,0.066
Latvia,LVA,2010,2097555,Total,3.635
Latvia,LVA,2011,2059709,Hydro,2.887
Latvia,LVA,2011,2059709,Solar,0
Latvia,LVA,2011,2059709,Wind,0.071
Latvia,LVA,2011,2059709,Other,0.12
Latvia,LVA,2011,2059709,Total,3.078
Latvia,LVA,2012,2034319,Hydro,3.7
Latvia,LVA,2012,2034319,Solar,0
Latvia,LVA,2012,2034319,Wind,0.108
Latvia,LVA,2012,2034319,Other,0.288
Latvia,LVA,2012,2034319,Total,4.096
Latvia,LVA,2013,2012647,Hydro,2.912
Latvia,LVA,2013,2012647,Solar,0
Latvia,LVA,2013,2012647,Wind,0.119
Latvia,LVA,2013,2012647,Other,0.502
Latvia,LVA,2013,2012647,Total,3.533
Latvia,LVA,2014,1993782,Hydro,1.994
Latvia,LVA,2014,1993782,Solar,0
Latvia,LVA,2014,1993782,Wind,0.101
Latvia,LVA,2014,1993782,Other,0.669
Latvia,LVA,2014,1993782,Total,2.764
Latvia,LVA,2015,1977527,Hydro,1.868
Latvia,LVA,2015,1977527,Solar,0
Latvia,LVA,2015,1977527,Wind,0.147
Latvia,LVA,2015,1977527,Other,0.769
Latvia,LVA,2015,1977527,Total,2.784
Latvia,LVA,2016,1959537,Hydro,2.529
Latvia,LVA,2016,1959537,Solar,0.001
Latvia,LVA,2016,1959537,Wind,0.13
Latvia,LVA,2016,1959537,Other,0.823
Latvia,LVA,2016,1959537,Total,3.483
Latvia,LVA,2017,1942248,Hydro,4.381
Latvia,LVA,2017,1942248,Solar,0.001
Latvia,LVA,2017,1942248,Wind,0.15
Latvia,LVA,2017,1942248,Other,0.931
Latvia,LVA,2017,1942248,Total,5.462
Latvia,LVA,2018,1927174,Hydro,2.433
Latvia,LVA,2018,1927174,Solar,0.001
Latvia,LVA,2018,1927174,Wind,0.123
Latvia,LVA,2018,1927174,Other,0.962
Latvia,LVA,2018,1927174,Total,3.52
Lithuania,LTU,1985,3544543,Hydro,0.393
Lithuania,LTU,1985,3544543,Solar,0
Lithuania,LTU,1985,3544543,Wind,0
Lithuania,LTU,1985,3544543,Other,0
Lithuania,LTU,1985,3544543,Total,0.393
Lithuania,LTU,1986,3578914,Hydro,0.384
Lithuania,LTU,1986,3578914,Solar,0
Lithuania,LTU,1986,3578914,Wind,0
Lithuania,LTU,1986,3578914,Other,0
Lithuania,LTU,1986,3578914,Total,0.384
Lithuania,LTU,1987,3616367,Hydro,0.362
Lithuania,LTU,1987,3616367,Solar,0
Lithuania,LTU,1987,3616367,Wind,0
Lithuania,LTU,1987,3616367,Other,0
Lithuania,LTU,1987,3616367,Total,0.362
Lithuania,LTU,1988,3655049,Hydro,0.384
Lithuania,LTU,1988,3655049,Solar,0
Lithuania,LTU,1988,3655049,Wind,0
Lithuania,LTU,1988,3655049,Other,0
Lithuania,LTU,1988,3655049,Total,0.384
Lithuania,LTU,1989,3684255,Hydro,0.384
Lithuania,LTU,1989,3684255,Solar,0
Lithuania,LTU,1989,3684255,Wind,0
Lithuania,LTU,1989,3684255,Other,0
Lithuania,LTU,1989,3684255,Total,0.384
Lithuania,LTU,1990,3697838,Hydro,0.414
Lithuania,LTU,1990,3697838,Solar,0
Lithuania,LTU,1990,3697838,Wind,0
Lithuania,LTU,1990,3697838,Other,0
Lithuania,LTU,1990,3697838,Total,0.414
Lithuania,LTU,1991,3704134,Hydro,0.338
Lithuania,LTU,1991,3704134,Solar,0
Lithuania,LTU,1991,3704134,Wind,0
Lithuania,LTU,1991,3704134,Other,0
Lithuania,LTU,1991,3704134,Total,0.338
Lithuania,LTU,1992,3700114,Hydro,0.311
Lithuania,LTU,1992,3700114,Solar,0
Lithuania,LTU,1992,3700114,Wind,0
Lithuania,LTU,1992,3700114,Other,0
Lithuania,LTU,1992,3700114,Total,0.311
Lithuania,LTU,1993,3682613,Hydro,0.393
Lithuania,LTU,1993,3682613,Solar,0
Lithuania,LTU,1993,3682613,Wind,0
Lithuania,LTU,1993,3682613,Other,0
Lithuania,LTU,1993,3682613,Total,0.393
Lithuania,LTU,1994,3657144,Hydro,0.452
Lithuania,LTU,1994,3657144,Solar,0
Lithuania,LTU,1994,3657144,Wind,0
Lithuania,LTU,1994,3657144,Other,0
Lithuania,LTU,1994,3657144,Total,0.452
Lithuania,LTU,1995,3629102,Hydro,0.373
Lithuania,LTU,1995,3629102,Solar,0
Lithuania,LTU,1995,3629102,Wind,0
Lithuania,LTU,1995,3629102,Other,0
Lithuania,LTU,1995,3629102,Total,0.373
Lithuania,LTU,1996,3601613,Hydro,0.326
Lithuania,LTU,1996,3601613,Solar,0
Lithuania,LTU,1996,3601613,Wind,0
Lithuania,LTU,1996,3601613,Other,0
Lithuania,LTU,1996,3601613,Total,0.326
Lithuania,LTU,1997,3575137,Hydro,0.295
Lithuania,LTU,1997,3575137,Solar,0
Lithuania,LTU,1997,3575137,Wind,0
Lithuania,LTU,1997,3575137,Other,0
Lithuania,LTU,1997,3575137,Total,0.295
Lithuania,LTU,1998,3549331,Hydro,0.417
Lithuania,LTU,1998,3549331,Solar,0
Lithuania,LTU,1998,3549331,Wind,0
Lithuania,LTU,1998,3549331,Other,0
Lithuania,LTU,1998,3549331,Total,0.417
Lithuania,LTU,1999,3524238,Hydro,0.414
Lithuania,LTU,1999,3524238,Solar,0
Lithuania,LTU,1999,3524238,Wind,0
Lithuania,LTU,1999,3524238,Other,0
Lithuania,LTU,1999,3524238,Total,0.414
Lithuania,LTU,2000,3499536,Hydro,0.339
Lithuania,LTU,2000,3499536,Solar,0
Lithuania,LTU,2000,3499536,Wind,0
Lithuania,LTU,2000,3499536,Other,0
Lithuania,LTU,2000,3499536,Total,0.339
Lithuania,LTU,2001,3470818,Hydro,0.326
Lithuania,LTU,2001,3470818,Solar,0
Lithuania,LTU,2001,3470818,Wind,0
Lithuania,LTU,2001,3470818,Other,0.002
Lithuania,LTU,2001,3470818,Total,0.328
Lithuania,LTU,2002,3443067,Hydro,0.353
Lithuania,LTU,2002,3443067,Solar,0
Lithuania,LTU,2002,3443067,Wind,0
Lithuania,LTU,2002,3443067,Other,0.004
Lithuania,LTU,2002,3443067,Total,0.357
Lithuania,LTU,2003,3415213,Hydro,0.325
Lithuania,LTU,2003,3415213,Solar,0
Lithuania,LTU,2003,3415213,Wind,0
Lithuania,LTU,2003,3415213,Other,0.007
Lithuania,LTU,2003,3415213,Total,0.332
Lithuania,LTU,2004,3377075,Hydro,0.42
Lithuania,LTU,2004,3377075,Solar,0
Lithuania,LTU,2004,3377075,Wind,0.001
Lithuania,LTU,2004,3377075,Other,0.006
Lithuania,LTU,2004,3377075,Total,0.428
Lithuania,LTU,2005,3322528,Hydro,0.451
Lithuania,LTU,2005,3322528,Solar,0
Lithuania,LTU,2005,3322528,Wind,0.002
Lithuania,LTU,2005,3322528,Other,0.007
