Entity,Code,Year,Renewable.Source,Terawatt.Hours
Austria,AUT,1989,Solar,0
Austria,AUT,1989,Wind,0
Austria,AUT,1989,Others,1.104
Austria,AUT,1990,Hydro,31.509
Austria,AUT,1990,Solar,0
Austria,AUT,1990,Wind,0
Austria,AUT,1990,Others,1.142
Austria,AUT,1991,Hydro,31.443
Austria,AUT,1991,Solar,0
Austria,AUT,1991,Wind,0
Austria,AUT,1991,Others,1.226
Austria,AUT,1992,Hydro,34.848
Austria,AUT,1992,Solar,0
Austria,AUT,1992,Wind,0
Austria,AUT,1992,Others,1.329
Austria,AUT,1993,Hydro,36.706
Austria,AUT,1993,Solar,0.001
Austria,AUT,1993,Wind,0
Austria,AUT,1993,Others,1.361
Austria,AUT,1994,Hydro,35.708
Austria,AUT,1994,Solar,0.001
Austria,AUT,1994,Wind,0
Austria,AUT,1994,Others,1.211
Austria,AUT,1995,Hydro,37.067
Austria,AUT,1995,Solar,0.001
Austria,AUT,1995,Wind,0.001
Austria,AUT,1995,Others,1.857
Austria,AUT,1996,Hydro,34.216
Austria,AUT,1996,Solar,0.001
Austria,AUT,1996,Wind,0.005
Austria,AUT,1996,Others,1.589
Austria,AUT,1997,Hydro,36.105
Austria,AUT,1997,Solar,0.002
Austria,AUT,1997,Wind,0.02
Austria,AUT,1997,Others,1.711
Austria,AUT,1998,Hydro,37.163
Austria,AUT,1998,Solar,0.002
Austria,AUT,1998,Wind,0.045
Austria,AUT,1998,Others,1.843
Austria,AUT,1999,Hydro,40.699
Austria,AUT,1999,Solar,0.002
Austria,AUT,1999,Wind,0.051
Austria,AUT,1999,Others,1.597
Austria,AUT,2000,Hydro,41.836
Austria,AUT,2000,Solar,0.003
Austria,AUT,2000,Wind,0.067
Austria,AUT,2000,Others,1.528
Austria,AUT,2001,Hydro,40.455
Austria,AUT,2001,Solar,0.005
Austria,AUT,2001,Wind,0.172
Austria,AUT,2001,Others,1.668
Austria,AUT,2002,Hydro,40.227
Austria,AUT,2002,Solar,0.009
Austria,AUT,2002,Wind,0.203
Austria,AUT,2002,Others,1.52
Austria,AUT,2003,Hydro,33.215
Austria,AUT,2003,Solar,0.015
Austria,AUT,2003,Wind,0.366
Austria,AUT,2003,Others,1.712
Austria,AUT,2004,Hydro,36.762
Austria,AUT,2004,Solar,0.018
Austria,AUT,2004,Wind,0.924
Austria,AUT,2004,Others,2.06
Austria,AUT,2005,Hydro,37.095
Austria,AUT,2005,Solar,0.021
Austria,AUT,2005,Wind,1.331
Austria,AUT,2005,Others,2.437
Austria,AUT,2006,Hydro,35.656
Austria,AUT,2006,Solar,0.022
Austria,AUT,2006,Wind,1.753
Austria,AUT,2006,Others,3.238
Austria,AUT,2007,Hydro,37.054
Austria,AUT,2007,Solar,0.024
Austria,AUT,2007,Wind,2.037
Austria,AUT,2007,Others,4.062
Austria,AUT,2008,Hydro,38.329
Austria,AUT,2008,Solar,0.03
Austria,AUT,2008,Wind,2.011
Austria,AUT,2008,Others,4.302
Austria,AUT,2009,Hydro,40.896
Austria,AUT,2009,Solar,0.049
Austria,AUT,2009,Wind,1.954
Austria,AUT,2009,Others,4.278
Austria,AUT,2010,Hydro,38.363
Austria,AUT,2010,Solar,0.089
Austria,AUT,2010,Wind,2.064
Austria,AUT,2010,Others,4.463
Austria,AUT,2011,Hydro,34.239
Austria,AUT,2011,Solar,0.174
Austria,AUT,2011,Wind,1.936
Austria,AUT,2011,Others,4.517
Austria,AUT,2012,Hydro,43.804
Austria,AUT,2012,Solar,0.337
Austria,AUT,2012,Wind,2.462
Austria,AUT,2012,Others,4.608
Austria,AUT,2013,Hydro,42.047
Austria,AUT,2013,Solar,0.626
Austria,AUT,2013,Wind,3.153
Austria,AUT,2013,Others,4.584
Austria,AUT,2014,Hydro,41.01
Austria,AUT,2014,Solar,0.785
Austria,AUT,2014,Wind,3.846
Austria,AUT,2014,Others,4.336
Austria,AUT,2015,Hydro,37.056
Austria,AUT,2015,Solar,0.937
Austria,AUT,2015,Wind,4.84
Austria,AUT,2015,Others,4.504
Austria,AUT,2016,Hydro,39.845
Austria,AUT,2016,Solar,1.096
Austria,AUT,2016,Wind,5.232
Austria,AUT,2016,Others,4.691
Austria,AUT,2017,Hydro,38.37
Austria,AUT,2017,Solar,1.269
Austria,AUT,2017,Wind,6.574
Austria,AUT,2017,Others,4.641
Austria,AUT,2018,Hydro,37.528
Austria,AUT,2018,Solar,1.579
Austria,AUT,2018,Wind,5.9
Austria,AUT,2018,Others,4.763
Azerbaijan,AZE,1985,Hydro,1.313
Azerbaijan,AZE,1985,Solar,0
Azerbaijan,AZE,1985,Wind,0
Azerbaijan,AZE,1985,Others,0
Azerbaijan,AZE,1986,Hydro,0.804
Azerbaijan,AZE,1986,Solar,0
Azerbaijan,AZE,1986,Wind,0
Azerbaijan,AZE,1986,Others,0
Azerbaijan,AZE,1987,Hydro,0.804
Azerbaijan,AZE,1987,Solar,0
Azerbaijan,AZE,1987,Wind,0
Azerbaijan,AZE,1987,Others,0
Azerbaijan,AZE,1988,Hydro,0.698
Azerbaijan,AZE,1988,Solar,0
Azerbaijan,AZE,1988,Wind,0
Azerbaijan,AZE,1988,Others,0
Azerbaijan,AZE,1989,Hydro,0.698
Azerbaijan,AZE,1989,Solar,0
Azerbaijan,AZE,1989,Wind,0
Azerbaijan,AZE,1989,Others,0
Azerbaijan,AZE,1990,Hydro,1.658
Azerbaijan,AZE,1990,Solar,0
Azerbaijan,AZE,1990,Wind,0
Azerbaijan,AZE,1990,Others,0
Azerbaijan,AZE,1991,Hydro,1.759
Azerbaijan,AZE,1991,Solar,0
Azerbaijan,AZE,1991,Wind,0
Azerbaijan,AZE,1991,Others,0
Azerbaijan,AZE,1992,Hydro,1.747
Azerbaijan,AZE,1992,Solar,0
Azerbaijan,AZE,1992,Wind,0
Azerbaijan,AZE,1992,Others,0
Azerbaijan,AZE,1993,Hydro,2.426
Azerbaijan,AZE,1993,Solar,0
Azerbaijan,AZE,1993,Wind,0
Azerbaijan,AZE,1993,Others,0
Azerbaijan,AZE,1994,Hydro,1.83
Azerbaijan,AZE,1994,Solar,0
Azerbaijan,AZE,1994,Wind,0
Azerbaijan,AZE,1994,Others,0
Azerbaijan,AZE,1995,Hydro,1.556
Azerbaijan,AZE,1995,Solar,0
Azerbaijan,AZE,1995,Wind,0
Azerbaijan,AZE,1995,Others,0
Azerbaijan,AZE,1996,Hydro,1.537
Azerbaijan,AZE,1996,Solar,0
Azerbaijan,AZE,1996,Wind,0
Azerbaijan,AZE,1996,Others,0
Azerbaijan,AZE,1997,Hydro,1.712
Azerbaijan,AZE,1997,Solar,0
Azerbaijan,AZE,1997,Wind,0
Azerbaijan,AZE,1997,Others,0
Azerbaijan,AZE,1998,Hydro,1.951
Azerbaijan,AZE,1998,Solar,0
Azerbaijan,AZE,1998,Wind,0
Azerbaijan,AZE,1998,Others,0
Azerbaijan,AZE,1999,Hydro,1.506
Azerbaijan,AZE,1999,Solar,0
Azerbaijan,AZE,1999,Wind,0
Azerbaijan,AZE,1999,Others,0
Azerbaijan,AZE,2000,Hydro,1.534
Azerbaijan,AZE,2000,Solar,0
Azerbaijan,AZE,2000,Wind,0
Azerbaijan,AZE,2000,Others,0
Azerbaijan,AZE,2001,Hydro,1.301
Azerbaijan,AZE,2001,Solar,0
Azerbaijan,AZE,2001,Wind,0
Azerbaijan,AZE,2001,Others,0
Azerbaijan,AZE,2002,Hydro,2.02
Azerbaijan,AZE,2002,Solar,0
Azerbaijan,AZE,2002,Wind,0
Azerbaijan,AZE,2002,Others,0
Azerbaijan,AZE,2003,Hydro,2.47
Azerbaijan,AZE,2003,Solar,0
Azerbaijan,AZE,2003,Wind,0
Azerbaijan,AZE,2003,Others,0
Azerbaijan,AZE,2004,Hydro,2.755
Azerbaijan,AZE,2004,Solar,0
Azerbaijan,AZE,2004,Wind,0
Azerbaijan,AZE,2004,Others,0
Azerbaijan,AZE,2005,Hydro,3.009
Azerbaijan,AZE,2005,Solar,0
Azerbaijan,AZE,2005,Wind,0
Azerbaijan,AZE,2005,Others,0
Azerbaijan,AZE,2006,Hydro,2.518
Azerbaijan,AZE,2006,Solar,0
Azerbaijan,AZE,2006,Wind,0
Azerbaijan,AZE,2006,Others,0
Azerbaijan,AZE,2007,Hydro,2.364
Azerbaijan,AZE,2007,Solar,0
Azerbaijan,AZE,2007,Wind,0
Azerbaijan,AZE,2007,Others,0
Azerbaijan,AZE,2008,Hydro,2.232
Azerbaijan,AZE,2008,Solar,0
Azerbaijan,AZE,2008,Wind,0
Azerbaijan,AZE,2008,Others,0
Azerbaijan,AZE,2009,Hydro,2.308
Azerbaijan,AZE,2009,Solar,0
Azerbaijan,AZE,2009,Wind,0.002
Azerbaijan,AZE,2009,Others,0
Azerbaijan,AZE,2010,Hydro,3.446
Azerbaijan,AZE,2010,Solar,0
Azerbaijan,AZE,2010,Wind,0
Azerbaijan,AZE,2010,Others,0
Azerbaijan,AZE,2011,Hydro,2.676
Azerbaijan,AZE,2011,Solar,0
Azerbaijan,AZE,2011,Wind,0
Azerbaijan,AZE,2011,Others,0
Azerbaijan,AZE,2012,Hydro,1.821
Azerbaijan,AZE,2012,Solar,0
Azerbaijan,AZE,2012,Wind,0
Azerbaijan,AZE,2012,Others,0
Azerbaijan,AZE,2013,Hydro,1.489
Azerbaijan,AZE,2013,Solar,0.001
Azerbaijan,AZE,2013,Wind,0.001
Azerbaijan,AZE,2013,Others,0.067
Azerbaijan,AZE,2014,Hydro,1.3
Azerbaijan,AZE,2014,Solar,0.003
Azerbaijan,AZE,2014,Wind,0.002
Azerbaijan,AZE,2014,Others,0.087
Azerbaijan,AZE,2015,Hydro,1.638
Azerbaijan,AZE,2015,Solar,0.005
Azerbaijan,AZE,2015,Wind,0.005
Azerbaijan,AZE,2015,Others,0.091
Azerbaijan,AZE,2016,Hydro,1.959
Azerbaijan,AZE,2016,Solar,0.035
Azerbaijan,AZE,2016,Wind,0.023
Azerbaijan,AZE,2016,Others,0.087
Azerbaijan,AZE,2017,Hydro,1.746
Azerbaijan,AZE,2017,Solar,0.037
Azerbaijan,AZE,2017,Wind,0.022
Azerbaijan,AZE,2017,Others,0.085
Azerbaijan,AZE,2018,Hydro,1.768
Azerbaijan,AZE,2018,Solar,0.039
Azerbaijan,AZE,2018,Wind,0.082
Azerbaijan,AZE,2018,Others,0.081
Bangladesh,BGD,1965,Hydro,0
Bangladesh,BGD,1965,Solar,0
Bangladesh,BGD,1965,Wind,0
Bangladesh,BGD,1965,Others,0
Bangladesh,BGD,1966,Hydro,0
Bangladesh,BGD,1966,Solar,0
Bangladesh,BGD,1966,Wind,0
Bangladesh,BGD,1966,Others,0
Bangladesh,BGD,1967,Hydro,0
Bangladesh,BGD,1967,Solar,0
Bangladesh,BGD,1967,Wind,0
Bangladesh,BGD,1967,Others,0
Bangladesh,BGD,1968,Hydro,0
Bangladesh,BGD,1968,Solar,0
Bangladesh,BGD,1968,Wind,0
Bangladesh,BGD,1968,Others,0
Bangladesh,BGD,1969,Hydro,0
Bangladesh,BGD,1969,Solar,0
Bangladesh,BGD,1969,Wind,0
Bangladesh,BGD,1969,Others,0
Bangladesh,BGD,1970,Hydro,0
Bangladesh,BGD,1970,Solar,0
Bangladesh,BGD,1970,Wind,0
Bangladesh,BGD,1970,Others,0
Bangladesh,BGD,1971,Hydro,0
Bangladesh,BGD,1971,Solar,0
Bangladesh,BGD,1971,Wind,0
Bangladesh,BGD,1971,Others,0
Bangladesh,BGD,1972,Hydro,0.175
Bangladesh,BGD,1972,Solar,0
Bangladesh,BGD,1972,Wind,0
Bangladesh,BGD,1972,Others,0
Bangladesh,BGD,1973,Hydro,0.331
Bangladesh,BGD,1973,Solar,0
Bangladesh,BGD,1973,Wind,0
Bangladesh,BGD,1973,Others,0
Bangladesh,BGD,1974,Hydro,0.243
Bangladesh,BGD,1974,Solar,0
Bangladesh,BGD,1974,Wind,0
Bangladesh,BGD,1974,Others,0
Bangladesh,BGD,1975,Hydro,0.436
Bangladesh,BGD,1975,Solar,0
Bangladesh,BGD,1975,Wind,0
Bangladesh,BGD,1975,Others,0
Bangladesh,BGD,1976,Hydro,0.494
Bangladesh,BGD,1976,Solar,0
Bangladesh,BGD,1976,Wind,0
Bangladesh,BGD,1976,Others,0
Bangladesh,BGD,1977,Hydro,0.437
Bangladesh,BGD,1977,Solar,0
Bangladesh,BGD,1977,Wind,0
Bangladesh,BGD,1977,Others,0
Bangladesh,BGD,1978,Hydro,0.506
Bangladesh,BGD,1978,Solar,0
Bangladesh,BGD,1978,Wind,0
Bangladesh,BGD,1978,Others,0
Bangladesh,BGD,1979,Hydro,0.587
Bangladesh,BGD,1979,Solar,0
Bangladesh,BGD,1979,Wind,0
Bangladesh,BGD,1979,Others,0
Bangladesh,BGD,1980,Hydro,0.583
Bangladesh,BGD,1980,Solar,0
Bangladesh,BGD,1980,Wind,0
Bangladesh,BGD,1980,Others,0
Bangladesh,BGD,1981,Hydro,0.625
Bangladesh,BGD,1981,Solar,0
Bangladesh,BGD,1981,Wind,0
Bangladesh,BGD,1981,Others,0
Bangladesh,BGD,1982,Hydro,0.523
Bangladesh,BGD,1982,Solar,0
Bangladesh,BGD,1982,Wind,0
Bangladesh,BGD,1982,Others,0
Bangladesh,BGD,1983,Hydro,0.662
Bangladesh,BGD,1983,Solar,0
Bangladesh,BGD,1983,Wind,0
Bangladesh,BGD,1983,Others,0
Bangladesh,BGD,1984,Hydro,0.897
Bangladesh,BGD,1984,Solar,0
Bangladesh,BGD,1984,Wind,0
Bangladesh,BGD,1984,Others,0
Bangladesh,BGD,1985,Hydro,0.739
Bangladesh,BGD,1985,Solar,0
Bangladesh,BGD,1985,Wind,0
Bangladesh,BGD,1985,Others,0
Bangladesh,BGD,1986,Hydro,0.45
Bangladesh,BGD,1986,Solar,0
Bangladesh,BGD,1986,Wind,0
Bangladesh,BGD,1986,Others,0
Bangladesh,BGD,1987,Hydro,0.517
Bangladesh,BGD,1987,Solar,0
Bangladesh,BGD,1987,Wind,0
Bangladesh,BGD,1987,Others,0
Bangladesh,BGD,1988,Hydro,0.675
Bangladesh,BGD,1988,Solar,0
Bangladesh,BGD,1988,Wind,0
Bangladesh,BGD,1988,Others,0
Bangladesh,BGD,1989,Hydro,0.92
Bangladesh,BGD,1989,Solar,0
Bangladesh,BGD,1989,Wind,0
Bangladesh,BGD,1989,Others,0
Bangladesh,BGD,1990,Hydro,0.884
Bangladesh,BGD,1990,Solar,0
Bangladesh,BGD,1990,Wind,0
Bangladesh,BGD,1990,Others,0
Bangladesh,BGD,1991,Hydro,0.838
Bangladesh,BGD,1991,Solar,0
Bangladesh,BGD,1991,Wind,0
Bangladesh,BGD,1991,Others,0
Bangladesh,BGD,1992,Hydro,0.796
Bangladesh,BGD,1992,Solar,0
Bangladesh,BGD,1992,Wind,0
Bangladesh,BGD,1992,Others,0
Bangladesh,BGD,1993,Hydro,0.608
Bangladesh,BGD,1993,Solar,0
Bangladesh,BGD,1993,Wind,0
Bangladesh,BGD,1993,Others,0
Bangladesh,BGD,1994,Hydro,0.847
Bangladesh,BGD,1994,Solar,0
Bangladesh,BGD,1994,Wind,0
Bangladesh,BGD,1994,Others,0
Bangladesh,BGD,1995,Hydro,0.372
Bangladesh,BGD,1995,Solar,0
Bangladesh,BGD,1995,Wind,0
Bangladesh,BGD,1995,Others,0
Bangladesh,BGD,1996,Hydro,0.739
Bangladesh,BGD,1996,Solar,0
Bangladesh,BGD,1996,Wind,0
Bangladesh,BGD,1996,Others,0
Bangladesh,BGD,1997,Hydro,0.719
Bangladesh,BGD,1997,Solar,0
Bangladesh,BGD,1997,Wind,0
Bangladesh,BGD,1997,Others,0
Bangladesh,BGD,1998,Hydro,0.865
Bangladesh,BGD,1998,Solar,0
Bangladesh,BGD,1998,Wind,0
Bangladesh,BGD,1998,Others,0
Bangladesh,BGD,1999,Hydro,0.833
Bangladesh,BGD,1999,Solar,0
Bangladesh,BGD,1999,Wind,0
Bangladesh,BGD,1999,Others,0
Bangladesh,BGD,2000,Hydro,0.749
Bangladesh,BGD,2000,Solar,0
Bangladesh,BGD,2000,Wind,0
Bangladesh,BGD,2000,Others,0
Bangladesh,BGD,2001,Hydro,0.993
Bangladesh,BGD,2001,Solar,0
Bangladesh,BGD,2001,Wind,0
Bangladesh,BGD,2001,Others,0
Bangladesh,BGD,2002,Hydro,0.749
Bangladesh,BGD,2002,Solar,0
Bangladesh,BGD,2002,Wind,0
Bangladesh,BGD,2002,Others,0
Bangladesh,BGD,2003,Hydro,0.749
Bangladesh,BGD,2003,Solar,0.001
Bangladesh,BGD,2003,Wind,0
Bangladesh,BGD,2003,Others,0
Bangladesh,BGD,2004,Hydro,0.749
Bangladesh,BGD,2004,Solar,0.002
Bangladesh,BGD,2004,Wind,0
Bangladesh,BGD,2004,Others,0
Bangladesh,BGD,2005,Hydro,0.749
Bangladesh,BGD,2005,Solar,0.003
Bangladesh,BGD,2005,Wind,0
Bangladesh,BGD,2005,Others,0
Bangladesh,BGD,2006,Hydro,0.749
Bangladesh,BGD,2006,Solar,0.005
Bangladesh,BGD,2006,Wind,0.002
Bangladesh,BGD,2006,Others,0
Bangladesh,BGD,2007,Hydro,0.749
Bangladesh,BGD,2007,Solar,0.009
Bangladesh,BGD,2007,Wind,0.002
Bangladesh,BGD,2007,Others,0
Bangladesh,BGD,2008,Hydro,0.95
Bangladesh,BGD,2008,Solar,0.015
Bangladesh,BGD,2008,Wind,0.003
Bangladesh,BGD,2008,Others,0
Bangladesh,BGD,2009,Hydro,0.417
Bangladesh,BGD,2009,Solar,0.025
Bangladesh,BGD,2009,Wind,0.005
Bangladesh,BGD,2009,Others,0.001
Bangladesh,BGD,2010,Hydro,0.729
Bangladesh,BGD,2010,Solar,0.044
Bangladesh,BGD,2010,Wind,0.005
Bangladesh,BGD,2010,Others,0.002
Bangladesh,BGD,2011,Hydro,0.872
Bangladesh,BGD,2011,Solar,0.058
Bangladesh,BGD,2011,Wind,0.005
Bangladesh,BGD,2011,Others,0.003
Bangladesh,BGD,2012,Hydro,0.777
Bangladesh,BGD,2012,Solar,0.091
Bangladesh,BGD,2012,Wind,0.005
Bangladesh,BGD,2012,Others,0.004
Bangladesh,BGD,2013,Hydro,0.728
Bangladesh,BGD,2013,Solar,0.13
Bangladesh,BGD,2013,Wind,0.005
Bangladesh,BGD,2013,Others,0.005
Bangladesh,BGD,2014,Hydro,0.566
Bangladesh,BGD,2014,Solar,0.168
Bangladesh,BGD,2014,Wind,0.005
Bangladesh,BGD,2014,Others,0.006
Bangladesh,BGD,2015,Hydro,0.898
Bangladesh,BGD,2015,Solar,0.204
Bangladesh,BGD,2015,Wind,0.005
Bangladesh,BGD,2015,Others,0.007
Bangladesh,BGD,2016,Hydro,0.885
Bangladesh,BGD,2016,Solar,0.224
Bangladesh,BGD,2016,Wind,0.005
Bangladesh,BGD,2016,Others,0.008
Bangladesh,BGD,2017,Hydro,1.03
Bangladesh,BGD,2017,Solar,0.265
Bangladesh,BGD,2017,Wind,0.005
Bangladesh,BGD,2017,Others,0.008
Bangladesh,BGD,2018,Hydro,0.886
Bangladesh,BGD,2018,Solar,0.299
Bangladesh,BGD,2018,Wind,0.005
Bangladesh,BGD,2018,Others,0.008
Belarus,BLR,1985,Hydro,0.02
Belarus,BLR,1985,Solar,0
Belarus,BLR,1985,Wind,0
Belarus,BLR,1985,Others,0
Belarus,BLR,1986,Hydro,0.02
Belarus,BLR,1986,Solar,0
Belarus,BLR,1986,Wind,0
Belarus,BLR,1986,Others,0
Belarus,BLR,1987,Hydro,0.02
Belarus,BLR,1987,Solar,0
Belarus,BLR,1987,Wind,0
Belarus,BLR,1987,Others,0
Belarus,BLR,1988,Hydro,0.02
Belarus,BLR,1988,Solar,0
Belarus,BLR,1988,Wind,0
Belarus,BLR,1988,Others,0
Belarus,BLR,1989,Hydro,0.02
Belarus,BLR,1989,Solar,0
Belarus,BLR,1989,Wind,0
Belarus,BLR,1989,Others,0
Belarus,BLR,1990,Hydro,0.02
Belarus,BLR,1990,Solar,0
Belarus,BLR,1990,Wind,0
Belarus,BLR,1990,Others,0
Belarus,BLR,1991,Hydro,0.018
Belarus,BLR,1991,Solar,0
Belarus,BLR,1991,Wind,0
Belarus,BLR,1991,Others,0
Belarus,BLR,1992,Hydro,0.017
Belarus,BLR,1992,Solar,0
Belarus,BLR,1992,Wind,0
Belarus,BLR,1992,Others,0
Belarus,BLR,1993,Hydro,0.019
Belarus,BLR,1993,Solar,0
Belarus,BLR,1993,Wind,0
Belarus,BLR,1993,Others,0
Belarus,BLR,1994,Hydro,0.019
Belarus,BLR,1994,Solar,0
Belarus,BLR,1994,Wind,0
Belarus,BLR,1994,Others,0
Belarus,BLR,1995,Hydro,0.02
Belarus,BLR,1995,Solar,0
Belarus,BLR,1995,Wind,0
Belarus,BLR,1995,Others,0
Belarus,BLR,1996,Hydro,0.016
Belarus,BLR,1996,Solar,0
Belarus,BLR,1996,Wind,0
Belarus,BLR,1996,Others,0
Belarus,BLR,1997,Hydro,0.021
Belarus,BLR,1997,Solar,0
Belarus,BLR,1997,Wind,0
Belarus,BLR,1997,Others,0
Belarus,BLR,1998,Hydro,0.028
Belarus,BLR,1998,Solar,0
Belarus,BLR,1998,Wind,0
Belarus,BLR,1998,Others,0
Belarus,BLR,1999,Hydro,0.019
Belarus,BLR,1999,Solar,0
Belarus,BLR,1999,Wind,0
Belarus,BLR,1999,Others,0
Belarus,BLR,2000,Hydro,0.027
Belarus,BLR,2000,Solar,0
Belarus,BLR,2000,Wind,0
Belarus,BLR,2000,Others,0
Belarus,BLR,2001,Hydro,0.03
Belarus,BLR,2001,Solar,0
Belarus,BLR,2001,Wind,0
Belarus,BLR,2001,Others,0
Belarus,BLR,2002,Hydro,0.029
Belarus,BLR,2002,Solar,0
Belarus,BLR,2002,Wind,0
Belarus,BLR,2002,Others,0
Belarus,BLR,2003,Hydro,0.028
Belarus,BLR,2003,Solar,0
Belarus,BLR,2003,Wind,0
Belarus,BLR,2003,Others,0
Belarus,BLR,2004,Hydro,0.033
Belarus,BLR,2004,Solar,0
Belarus,BLR,2004,Wind,0.001
Belarus,BLR,2004,Others,0
Belarus,BLR,2005,Hydro,0.036
Belarus,BLR,2005,Solar,0
Belarus,BLR,2005,Wind,0.001
Belarus,BLR,2005,Others,0
Belarus,BLR,2006,Hydro,0.035
Belarus,BLR,2006,Solar,0
Belarus,BLR,2006,Wind,0.001
Belarus,BLR,2006,Others,0.002
Belarus,BLR,2007,Hydro,0.035
Belarus,BLR,2007,Solar,0
Belarus,BLR,2007,Wind,0.001
Belarus,BLR,2007,Others,0.014
Belarus,BLR,2008,Hydro,0.039
Belarus,BLR,2008,Solar,0
Belarus,BLR,2008,Wind,0.001
Belarus,BLR,2008,Others,0.033
Belarus,BLR,2009,Hydro,0.045
Belarus,BLR,2009,Solar,0
Belarus,BLR,2009,Wind,0.001
Belarus,BLR,2009,Others,0.06
Belarus,BLR,2010,Hydro,0.045
Belarus,BLR,2010,Solar,0
Belarus,BLR,2010,Wind,0.001
Belarus,BLR,2010,Others,0.084
Belarus,BLR,2011,Hydro,0.042
Belarus,BLR,2011,Solar,0
Belarus,BLR,2011,Wind,0.004
Belarus,BLR,2011,Others,0.095
Belarus,BLR,2012,Hydro,0.072
Belarus,BLR,2012,Solar,0
Belarus,BLR,2012,Wind,0.006
Belarus,BLR,2012,Others,0.095
Belarus,BLR,2013,Hydro,0.138
Belarus,BLR,2013,Solar,0
Belarus,BLR,2013,Wind,0.008
Belarus,BLR,2013,Others,0.082
Belarus,BLR,2014,Hydro,0.121
Belarus,BLR,2014,Solar,0.002
Belarus,BLR,2014,Wind,0.009
Belarus,BLR,2014,Others,0.079
Belarus,BLR,2015,Hydro,0.111
Belarus,BLR,2015,Solar,0.009
Belarus,BLR,2015,Wind,0.039
Belarus,BLR,2015,Others,0.094
Belarus,BLR,2016,Hydro,0.142
Belarus,BLR,2016,Solar,0.026
Belarus,BLR,2016,Wind,0.073
Belarus,BLR,2016,Others,0.094
Belarus,BLR,2017,Hydro,0.405
Belarus,BLR,2017,Solar,0.089
Belarus,BLR,2017,Wind,0.097
Belarus,BLR,2017,Others,0.106
Belarus,BLR,2018,Hydro,0.457
Belarus,BLR,2018,Solar,0.134
Belarus,BLR,2018,Wind,0.118
Belarus,BLR,2018,Others,0.109
Belgium,BEL,1965,Hydro,0.272
Belgium,BEL,1965,Solar,0
Belgium,BEL,1965,Wind,0
Belgium,BEL,1965,Others,0
Belgium,BEL,1966,Hydro,0.299
Belgium,BEL,1966,Solar,0
Belgium,BEL,1966,Wind,0
Belgium,BEL,1966,Others,0
Belgium,BEL,1967,Hydro,0.238
Belgium,BEL,1967,Solar,0
Belgium,BEL,1967,Wind,0
Belgium,BEL,1967,Others,0
Belgium,BEL,1968,Hydro,0.244
Belgium,BEL,1968,Solar,0
Belgium,BEL,1968,Wind,0
Belgium,BEL,1968,Others,0
Belgium,BEL,1969,Hydro,0.23
Belgium,BEL,1969,Solar,0
Belgium,BEL,1969,Wind,0
Belgium,BEL,1969,Others,0
Belgium,BEL,1970,Hydro,0.246
Belgium,BEL,1970,Solar,0
Belgium,BEL,1970,Wind,0
Belgium,BEL,1970,Others,0
Belgium,BEL,1971,Hydro,0.134
Belgium,BEL,1971,Solar,0
Belgium,BEL,1971,Wind,0
Belgium,BEL,1971,Others,0
Belgium,BEL,1972,Hydro,0.18
Belgium,BEL,1972,Solar,0
Belgium,BEL,1972,Wind,0
Belgium,BEL,1972,Others,0
Belgium,BEL,1973,Hydro,0.171
Belgium,BEL,1973,Solar,0
Belgium,BEL,1973,Wind,0
Belgium,BEL,1973,Others,0.116
Belgium,BEL,1974,Hydro,0.24
Belgium,BEL,1974,Solar,0
Belgium,BEL,1974,Wind,0
Belgium,BEL,1974,Others,0.108
Belgium,BEL,1975,Hydro,0.183
Belgium,BEL,1975,Solar,0
Belgium,BEL,1975,Wind,0
Belgium,BEL,1975,Others,0.083
Belgium,BEL,1976,Hydro,0.109
Belgium,BEL,1976,Solar,0
Belgium,BEL,1976,Wind,0
Belgium,BEL,1976,Others,0.057
Belgium,BEL,1977,Hydro,0.224
Belgium,BEL,1977,Solar,0
Belgium,BEL,1977,Wind,0
Belgium,BEL,1977,Others,0.247
Belgium,BEL,1978,Hydro,0.223
Belgium,BEL,1978,Solar,0
Belgium,BEL,1978,Wind,0
Belgium,BEL,1978,Others,0.26
Belgium,BEL,1979,Hydro,0.234
Belgium,BEL,1979,Solar,0
Belgium,BEL,1979,Wind,0
Belgium,BEL,1979,Others,0.315
Belgium,BEL,1980,Hydro,0.278
Belgium,BEL,1980,Solar,0
Belgium,BEL,1980,Wind,0
Belgium,BEL,1980,Others,0.3
Belgium,BEL,1981,Hydro,0.381
Belgium,BEL,1981,Solar,0
Belgium,BEL,1981,Wind,0
Belgium,BEL,1981,Others,0.291
Belgium,BEL,1982,Hydro,0.333
Belgium,BEL,1982,Solar,0
Belgium,BEL,1982,Wind,0
Belgium,BEL,1982,Others,0.046
Belgium,BEL,1983,Hydro,0.336
Belgium,BEL,1983,Solar,0
Belgium,BEL,1983,Wind,0
Belgium,BEL,1983,Others,0.022
Belgium,BEL,1984,Hydro,0.351
Belgium,BEL,1984,Solar,0
Belgium,BEL,1984,Wind,0
Belgium,BEL,1984,Others,0.024
Belgium,BEL,1985,Hydro,0.287
Belgium,BEL,1985,Solar,0
Belgium,BEL,1985,Wind,0
Belgium,BEL,1985,Others,0.053
Belgium,BEL,1986,Hydro,0.343
Belgium,BEL,1986,Solar,0
Belgium,BEL,1986,Wind,0
Belgium,BEL,1986,Others,0.119
Belgium,BEL,1987,Hydro,0.429
Belgium,BEL,1987,Solar,0
