Country,Country_Code,Year,Population,Renewable_Source,Terawatt_Hours
Bulgaria,BGR,1992,8540164,Wind,0
Bulgaria,BGR,1992,8540164,Other,0
Bulgaria,BGR,1992,8540164,All,2.063
Bulgaria,BGR,1993,8472313,Hydro,1.942
Bulgaria,BGR,1993,8472313,Solar,0
Bulgaria,BGR,1993,8472313,Wind,0
Bulgaria,BGR,1993,8472313,Other,0
Bulgaria,BGR,1993,8472313,All,1.942
Bulgaria,BGR,1994,8443591,Hydro,1.468
Bulgaria,BGR,1994,8443591,Solar,0
Bulgaria,BGR,1994,8443591,Wind,0
Bulgaria,BGR,1994,8443591,Other,0
Bulgaria,BGR,1994,8443591,All,1.468
Bulgaria,BGR,1995,8406067,Hydro,2.314
Bulgaria,BGR,1995,8406067,Solar,0
Bulgaria,BGR,1995,8406067,Wind,0
Bulgaria,BGR,1995,8406067,Other,0
Bulgaria,BGR,1995,8406067,All,2.314
Bulgaria,BGR,1996,8362826,Hydro,2.919
Bulgaria,BGR,1996,8362826,Solar,0
Bulgaria,BGR,1996,8362826,Wind,0
Bulgaria,BGR,1996,8362826,Other,0
Bulgaria,BGR,1996,8362826,All,2.919
Bulgaria,BGR,1997,8312068,Hydro,2.754
Bulgaria,BGR,1997,8312068,Solar,0
Bulgaria,BGR,1997,8312068,Wind,0
Bulgaria,BGR,1997,8312068,Other,0
Bulgaria,BGR,1997,8312068,All,2.754
Bulgaria,BGR,1998,8256786,Hydro,3.097
Bulgaria,BGR,1998,8256786,Solar,0
Bulgaria,BGR,1998,8256786,Wind,0
Bulgaria,BGR,1998,8256786,Other,0
Bulgaria,BGR,1998,8256786,All,3.097
Bulgaria,BGR,1999,8210624,Hydro,2.753
Bulgaria,BGR,1999,8210624,Solar,0
Bulgaria,BGR,1999,8210624,Wind,0
Bulgaria,BGR,1999,8210624,Other,0
Bulgaria,BGR,1999,8210624,All,2.753
Bulgaria,BGR,2000,8170172,Hydro,2.673
Bulgaria,BGR,2000,8170172,Solar,0
Bulgaria,BGR,2000,8170172,Wind,0
Bulgaria,BGR,2000,8170172,Other,0
Bulgaria,BGR,2000,8170172,All,2.673
Bulgaria,BGR,2001,8009142,Hydro,1.737
Bulgaria,BGR,2001,8009142,Solar,0
Bulgaria,BGR,2001,8009142,Wind,0
Bulgaria,BGR,2001,8009142,Other,0
Bulgaria,BGR,2001,8009142,All,1.737
Bulgaria,BGR,2002,7837161,Hydro,2.194
Bulgaria,BGR,2002,7837161,Solar,0
Bulgaria,BGR,2002,7837161,Wind,0
Bulgaria,BGR,2002,7837161,Other,0
Bulgaria,BGR,2002,7837161,All,2.194
Bulgaria,BGR,2003,7775327,Hydro,3.029
Bulgaria,BGR,2003,7775327,Solar,0
Bulgaria,BGR,2003,7775327,Wind,0
Bulgaria,BGR,2003,7775327,Other,0
Bulgaria,BGR,2003,7775327,All,3.029
Bulgaria,BGR,2004,7716860,Hydro,3.168
Bulgaria,BGR,2004,7716860,Solar,0
Bulgaria,BGR,2004,7716860,Wind,0.001
Bulgaria,BGR,2004,7716860,Other,0
Bulgaria,BGR,2004,7716860,All,3.169
Bulgaria,BGR,2005,7658972,Hydro,4.337
Bulgaria,BGR,2005,7658972,Solar,0
Bulgaria,BGR,2005,7658972,Wind,0.005
Bulgaria,BGR,2005,7658972,Other,0
Bulgaria,BGR,2005,7658972,All,4.342
Bulgaria,BGR,2006,7601022,Hydro,4.238
Bulgaria,BGR,2006,7601022,Solar,0
Bulgaria,BGR,2006,7601022,Wind,0.02
Bulgaria,BGR,2006,7601022,Other,0
Bulgaria,BGR,2006,7601022,All,4.258
Bulgaria,BGR,2007,7545338,Hydro,2.874
Bulgaria,BGR,2007,7545338,Solar,0
Bulgaria,BGR,2007,7545338,Wind,0.047
Bulgaria,BGR,2007,7545338,Other,0
Bulgaria,BGR,2007,7545338,All,2.9210000000000003
Bulgaria,BGR,2008,7492561,Hydro,2.824
Bulgaria,BGR,2008,7492561,Solar,0
Bulgaria,BGR,2008,7492561,Wind,0.122
Bulgaria,BGR,2008,7492561,Other,0.016
Bulgaria,BGR,2008,7492561,All,2.9619999999999997
Bulgaria,BGR,2009,7444443,Hydro,3.47
Bulgaria,BGR,2009,7444443,Solar,0.003
Bulgaria,BGR,2009,7444443,Wind,0.237
Bulgaria,BGR,2009,7444443,Other,0.008
Bulgaria,BGR,2009,7444443,All,3.718
Bulgaria,BGR,2010,7395599,Hydro,5.057
Bulgaria,BGR,2010,7395599,Solar,0.015
Bulgaria,BGR,2010,7395599,Wind,0.681
Bulgaria,BGR,2010,7395599,Other,0.035
Bulgaria,BGR,2010,7395599,All,5.788
Bulgaria,BGR,2011,7348328,Hydro,2.917
Bulgaria,BGR,2011,7348328,Solar,0.101
Bulgaria,BGR,2011,7348328,Wind,0.861
Bulgaria,BGR,2011,7348328,Other,0.056
Bulgaria,BGR,2011,7348328,All,3.9349999999999996
Bulgaria,BGR,2012,7305888,Hydro,3.226
Bulgaria,BGR,2012,7305888,Solar,0.814
Bulgaria,BGR,2012,7305888,Wind,1.221
Bulgaria,BGR,2012,7305888,Other,0.066
Bulgaria,BGR,2012,7305888,All,5.327
Bulgaria,BGR,2013,7265115,Hydro,4.08
Bulgaria,BGR,2013,7265115,Solar,1.361
Bulgaria,BGR,2013,7265115,Wind,1.374
Bulgaria,BGR,2013,7265115,Other,0.111713
Bulgaria,BGR,2013,7265115,All,6.926713
Bulgaria,BGR,2014,7223938,Hydro,4.605
Bulgaria,BGR,2014,7223938,Solar,1.252
Bulgaria,BGR,2014,7223938,Wind,1.331
Bulgaria,BGR,2014,7223938,Other,0.200792
Bulgaria,BGR,2014,7223938,All,7.3887920000000005
Bulgaria,BGR,2015,7177991,Hydro,5.661
Bulgaria,BGR,2015,7177991,Solar,1.383
Bulgaria,BGR,2015,7177991,Wind,1.452
Bulgaria,BGR,2015,7177991,Other,0.270185
Bulgaria,BGR,2015,7177991,All,8.766185
Bulgaria,BGR,2016,7127822,Hydro,3.942
Bulgaria,BGR,2016,7127822,Solar,1.386
Bulgaria,BGR,2016,7127822,Wind,1.425
Bulgaria,BGR,2016,7127822,Other,0.353614
Bulgaria,BGR,2016,7127822,All,7.106614
Bulgaria,BGR,2017,7075947,Hydro,2.828103
Bulgaria,BGR,2017,7075947,Solar,1.402965
Bulgaria,BGR,2017,7075947,Wind,1.504064
Bulgaria,BGR,2017,7075947,Other,0.395981
Bulgaria,BGR,2017,7075947,All,6.131113
Bulgaria,BGR,2018,7025037,Hydro,5.12558458375777
Bulgaria,BGR,2018,7025037,Solar,1.10353883484163
Bulgaria,BGR,2018,7025037,Wind,1.3782922349689
Bulgaria,BGR,2018,7025037,Other,0.496261902597403
Bulgaria,BGR,2018,7025037,All,8.103677556165703
Canada,CAN,1965,19678000,Hydro,117.1229388
Canada,CAN,1965,19678000,Solar,0
Canada,CAN,1965,19678000,Wind,0
Canada,CAN,1965,19678000,Other,0
Canada,CAN,1965,19678000,All,117.1229388
Canada,CAN,1966,20048000,Hydro,128.8210906
Canada,CAN,1966,20048000,Solar,0
Canada,CAN,1966,20048000,Wind,0
Canada,CAN,1966,20048000,Other,0
Canada,CAN,1966,20048000,All,128.8210906
Canada,CAN,1967,20412000,Hydro,133.1255862
Canada,CAN,1967,20412000,Solar,0
Canada,CAN,1967,20412000,Wind,0
Canada,CAN,1967,20412000,Other,0
Canada,CAN,1967,20412000,All,133.1255862
Canada,CAN,1968,20744000,Hydro,136.3208124
Canada,CAN,1968,20744000,Solar,0
Canada,CAN,1968,20744000,Wind,0
Canada,CAN,1968,20744000,Other,0
Canada,CAN,1968,20744000,All,136.3208124
Canada,CAN,1969,21028000,Hydro,148.226676
Canada,CAN,1969,21028000,Solar,0
Canada,CAN,1969,21028000,Wind,0
Canada,CAN,1969,21028000,Other,0
Canada,CAN,1969,21028000,All,148.226676
Canada,CAN,1970,21324000,Hydro,155.3242324
Canada,CAN,1970,21324000,Solar,0
Canada,CAN,1970,21324000,Wind,0
Canada,CAN,1970,21324000,Other,0
Canada,CAN,1970,21324000,All,155.3242324
Canada,CAN,1971,21962032,Hydro,157.0301208
Canada,CAN,1971,21962032,Solar,0
Canada,CAN,1971,21962032,Wind,0
Canada,CAN,1971,21962032,Other,0
Canada,CAN,1971,21962032,All,157.0301208
Canada,CAN,1972,22218463,Hydro,171.3312992
Canada,CAN,1972,22218463,Solar,0
Canada,CAN,1972,22218463,Wind,0
Canada,CAN,1972,22218463,Other,0
Canada,CAN,1972,22218463,All,171.3312992
Canada,CAN,1973,22491777,Hydro,178.831021
Canada,CAN,1973,22491777,Solar,0
Canada,CAN,1973,22491777,Wind,0
Canada,CAN,1973,22491777,Other,0
Canada,CAN,1973,22491777,All,178.831021
Canada,CAN,1974,22807969,Hydro,197.9360872
Canada,CAN,1974,22807969,Solar,0
Canada,CAN,1974,22807969,Wind,0
Canada,CAN,1974,22807969,Other,0
Canada,CAN,1974,22807969,All,197.9360872
Canada,CAN,1975,23143275,Hydro,195.0369608
Canada,CAN,1975,23143275,Solar,0
Canada,CAN,1975,23143275,Wind,0
Canada,CAN,1975,23143275,Other,0
Canada,CAN,1975,23143275,All,195.0369608
Canada,CAN,1976,23449808,Hydro,202.8327824
Canada,CAN,1976,23449808,Solar,0
Canada,CAN,1976,23449808,Wind,0
Canada,CAN,1976,23449808,Other,0.707
Canada,CAN,1976,23449808,All,203.5397824
Canada,CAN,1977,23725843,Hydro,198.563642
Canada,CAN,1977,23725843,Solar,0
Canada,CAN,1977,23725843,Wind,0
Canada,CAN,1977,23725843,Other,1.069
Canada,CAN,1977,23725843,All,199.63264199999998
Canada,CAN,1978,23963203,Hydro,217.0013788
Canada,CAN,1978,23963203,Solar,0
Canada,CAN,1978,23963203,Wind,0
Canada,CAN,1978,23963203,Other,1.132
Canada,CAN,1978,23963203,All,218.1333788
Canada,CAN,1979,24201544,Hydro,212.6217534
Canada,CAN,1979,24201544,Solar,0
Canada,CAN,1979,24201544,Wind,0
Canada,CAN,1979,24201544,Other,1.345
Canada,CAN,1979,24201544,All,213.9667534
Canada,CAN,1980,24515667,Hydro,222.5123706
Canada,CAN,1980,24515667,Solar,0
Canada,CAN,1980,24515667,Wind,0
Canada,CAN,1980,24515667,Other,1.3
Canada,CAN,1980,24515667,All,223.8123706
Canada,CAN,1981,24819915,Hydro,225.057945
Canada,CAN,1981,24819915,Solar,0
Canada,CAN,1981,24819915,Wind,0
Canada,CAN,1981,24819915,Other,1.898
Canada,CAN,1981,24819915,All,226.95594499999999
Canada,CAN,1982,25116942,Hydro,257.9073452
Canada,CAN,1982,25116942,Solar,0
Canada,CAN,1982,25116942,Wind,0
Canada,CAN,1982,25116942,Other,2.139
Canada,CAN,1982,25116942,All,260.0463452
Canada,CAN,1983,25366451,Hydro,266.069977
Canada,CAN,1983,25366451,Solar,0
Canada,CAN,1983,25366451,Wind,0
Canada,CAN,1983,25366451,Other,2.085
Canada,CAN,1983,25366451,All,268.154977
Canada,CAN,1984,25607053,Hydro,286.2489574
Canada,CAN,1984,25607053,Solar,0
Canada,CAN,1984,25607053,Wind,0
Canada,CAN,1984,25607053,Other,2.337
Canada,CAN,1984,25607053,All,288.5859574
Canada,CAN,1985,25842116,Hydro,303.7012978
Canada,CAN,1985,25842116,Solar,0
Canada,CAN,1985,25842116,Wind,0.001
Canada,CAN,1985,25842116,Other,1.677
Canada,CAN,1985,25842116,All,305.3792978
Canada,CAN,1986,26100278,Hydro,310.6925304
Canada,CAN,1986,26100278,Solar,0
Canada,CAN,1986,26100278,Wind,0.001
Canada,CAN,1986,26100278,Other,1.865
Canada,CAN,1986,26100278,All,312.5585304
Canada,CAN,1987,26446601,Hydro,316.2674908
Canada,CAN,1987,26446601,Solar,0
Canada,CAN,1987,26446601,Wind,0.001
Canada,CAN,1987,26446601,Other,2.312
Canada,CAN,1987,26446601,All,318.5804908
Canada,CAN,1988,26791747,Hydro,307.494337
Canada,CAN,1988,26791747,Solar,0
Canada,CAN,1988,26791747,Wind,0.001
Canada,CAN,1988,26791747,Other,2.485
Canada,CAN,1988,26791747,All,309.98033699999996
Canada,CAN,1989,27276781,Hydro,290.449744444441
Canada,CAN,1989,27276781,Solar,0
Canada,CAN,1989,27276781,Wind,0.001
Canada,CAN,1989,27276781,Other,3.477
Canada,CAN,1989,27276781,All,293.92774444444103
Canada,CAN,1990,27691138,Hydro,295.68332323232
Canada,CAN,1990,27691138,Solar,0
Canada,CAN,1990,27691138,Wind,0.0019191919191919001
Canada,CAN,1990,27691138,Other,3.954
Canada,CAN,1990,27691138,All,299.63924242423917
Canada,CAN,1991,28037420,Hydro,307.275991919188
Canada,CAN,1991,28037420,Solar,0
Canada,CAN,1991,28037420,Wind,0.0019191919191919001
Canada,CAN,1991,28037420,Other,3.984
Canada,CAN,1991,28037420,All,311.2619111111072
Canada,CAN,1992,28371264,Hydro,315.174654545451
Canada,CAN,1992,28371264,Solar,0.002052632
Canada,CAN,1992,28371264,Wind,0.059
Canada,CAN,1992,28371264,Other,4.465
Canada,CAN,1992,28371264,All,319.700707177451
Canada,CAN,1993,28684764,Hydro,322.213897979794
Canada,CAN,1993,28684764,Solar,0.002052632
Canada,CAN,1993,28684764,Wind,0.059
Canada,CAN,1993,28684764,Other,4.817
Canada,CAN,1993,28684764,All,327.091950611794
Canada,CAN,1994,29000663,Hydro,327.855580808077
Canada,CAN,1994,29000663,Solar,0.002052632
Canada,CAN,1994,29000663,Wind,0.059
Canada,CAN,1994,29000663,Other,5.733
Canada,CAN,1994,29000663,All,333.64963344007697
Canada,CAN,1995,29302311,Hydro,334.05973434343
Canada,CAN,1995,29302311,Solar,0.003842105
Canada,CAN,1995,29302311,Wind,0.059
Canada,CAN,1995,29302311,Other,7.13786580261281
Canada,CAN,1995,29302311,All,341.26044225104283
Canada,CAN,1996,29610218,Hydro,354.59207474747
Canada,CAN,1996,29610218,Solar,0.005894737
Canada,CAN,1996,29610218,Wind,0.062
Canada,CAN,1996,29610218,Other,7.52851480028531
Canada,CAN,1996,29610218,All,362.1884842847553
Canada,CAN,1997,29905948,Hydro,348.679621212117
Canada,CAN,1997,29905948,Solar,0.006947368
Canada,CAN,1997,29905948,Wind,0.062
Canada,CAN,1997,29905948,Other,8.16821952035939
Canada,CAN,1997,29905948,All,356.9167881004764
Canada,CAN,1998,30155173,Hydro,330.869925252521
Canada,CAN,1998,30155173,Solar,0.010105263
Canada,CAN,1998,30155173,Wind,0.062
Canada,CAN,1998,30155173,Other,8.98725372275196
Canada,CAN,1998,30155173,All,339.92928423827294
Canada,CAN,1999,30401286,Hydro,345.000782828278
Canada,CAN,1999,30401286,Solar,0.0132631578947368
Canada,CAN,1999,30401286,Wind,0.162
Canada,CAN,1999,30401286,Other,8.94314817178467
Canada,CAN,1999,30401286,All,354.1191941579574
Canada,CAN,2000,30685730,Hydro,356.760077777774
Canada,CAN,2000,30685730,Solar,0.0164210526315789
Canada,CAN,2000,30685730,Wind,0.264
Canada,CAN,2000,30685730,Other,8.91704230172435
Canada,CAN,2000,30685730,All,365.9575411321299
Canada,CAN,2001,31020902,Hydro,331.521029292926
Canada,CAN,2001,31020902,Solar,0.0195789473684211
Canada,CAN,2001,31020902,Wind,0.329
Canada,CAN,2001,31020902,Other,9.67214920101609
Canada,CAN,2001,31020902,All,341.54175744131055
Canada,CAN,2002,31360079,Hydro,349.274639393935
Canada,CAN,2002,31360079,Solar,0.0227368421052632
Canada,CAN,2002,31360079,Wind,0.405
Canada,CAN,2002,31360079,Other,10.0461040587381
Canada,CAN,2002,31360079,All,359.74848029477835
Canada,CAN,2003,31644028,Hydro,336.139364646461
Canada,CAN,2003,31644028,Solar,0.0227894736842105
Canada,CAN,2003,31644028,Wind,0.69
Canada,CAN,2003,31644028,Other,9.4172940473509
Canada,CAN,2003,31644028,All,346.2694481674961
Canada,CAN,2004,31940655,Hydro,338.398360606057
Canada,CAN,2004,31940655,Solar,0.0142631578947368
Canada,CAN,2004,31940655,Wind,0.945
Canada,CAN,2004,31940655,Other,9.80452631578947
Canada,CAN,2004,31940655,All,349.1621500797412
Canada,CAN,2005,32243753,Hydro,361.955749494945
Canada,CAN,2005,32243753,Solar,0.0184736842105263
Canada,CAN,2005,32243753,Wind,1.552
Canada,CAN,2005,32243753,Other,9.15425578947368
Canada,CAN,2005,32243753,All,372.6804789686292
Canada,CAN,2006,32571174,Hydro,352.887285858582
Canada,CAN,2006,32571174,Solar,0.0226842105263158
Canada,CAN,2006,32571174,Wind,2.448
Canada,CAN,2006,32571174,Other,8.9376252631579
Canada,CAN,2006,32571174,All,364.2955953322662
Canada,CAN,2007,32889025,Hydro,367.621459595955
Canada,CAN,2007,32889025,Solar,0.0289473684210526
Canada,CAN,2007,32889025,Wind,2.977206
Canada,CAN,2007,32889025,Other,8.99065684210526
Canada,CAN,2007,32889025,All,379.6182698064813
Canada,CAN,2008,33247118,Hydro,377.487730303026
Canada,CAN,2008,33247118,Solar,0.035421052631579
Canada,CAN,2008,33247118,Wind,3.750629
Canada,CAN,2008,33247118,Other,7.97801894736842
Canada,CAN,2008,33247118,All,389.251799303026
Canada,CAN,2009,33628895,Hydro,368.687405050501
Canada,CAN,2009,33628895,Solar,0.1093
Canada,CAN,2009,33628895,Wind,6.575235
Canada,CAN,2009,33628895,Other,8.94110947368421
Canada,CAN,2009,33628895,All,384.3130495241852
Canada,CAN,2010,34004889,Hydro,351.384803030299
Canada,CAN,2010,34004889,Solar,0.2542
Canada,CAN,2010,34004889,Wind,8.63695
Canada,CAN,2010,34004889,Other,10.2972421052632
Canada,CAN,2010,34004889,All,370.5731951355622
Canada,CAN,2011,34339328,Hydro,375.72372424242
Canada,CAN,2011,34339328,Solar,0.5716
Canada,CAN,2011,34339328,Wind,10.1876
Canada,CAN,2011,34339328,Other,10.2136789473684
Canada,CAN,2011,34339328,All,396.6966031897884
Canada,CAN,2012,34714222,Hydro,380.267136363632
Canada,CAN,2012,34714222,Solar,0.881
Canada,CAN,2012,34714222,Wind,11.3104
Canada,CAN,2012,34714222,Other,10.9137136842105
Canada,CAN,2012,34714222,All,403.3722500478425
Canada,CAN,2013,35082954,Hydro,391.788871717167
Canada,CAN,2013,35082954,Solar,1.4988
Canada,CAN,2013,35082954,Wind,17.9626
Canada,CAN,2013,35082954,Other,11.0349789473684
Canada,CAN,2013,35082954,All,422.2852506645354
Canada,CAN,2014,35437435,Hydro,382.501378787874
Canada,CAN,2014,35437435,Solar,2.1198
Canada,CAN,2014,35437435,Wind,22.538
Canada,CAN,2014,35437435,Other,9.14650842105263
Canada,CAN,2014,35437435,All,416.3056872089266
Canada,CAN,2015,35702908,Hydro,382.193256565657
Canada,CAN,2015,35702908,Solar,2.895
Canada,CAN,2015,35702908,Wind,26.9663909090909
Canada,CAN,2015,35702908,Other,7.53581052631579
Canada,CAN,2015,35702908,All,419.5904580010637
Canada,CAN,2016,36109487,Hydro,387.16928989899
Canada,CAN,2016,36109487,Solar,3.03131414141414
Canada,CAN,2016,36109487,Wind,29.1790333333333
Canada,CAN,2016,36109487,Other,9.67747368421053
Canada,CAN,2016,36109487,All,429.05711105794796
Canada,CAN,2017,36543321,Hydro,396.502347474747
Canada,CAN,2017,36543321,Solar,3.29219898989899
Canada,CAN,2017,36543321,Wind,29.0661070707071
Canada,CAN,2017,36543321,Other,9.72452631578947
Canada,CAN,2017,36543321,All,438.5851798511426
Canada,CAN,2018,37057765,Hydro,387.250876231465
Canada,CAN,2018,37057765,Solar,3.5462508996631
Canada,CAN,2018,37057765,Wind,32.1700515151515
Canada,CAN,2018,37057765,Other,9.58863553561123
Canada,CAN,2018,37057765,All,432.5558141818908
Chile,CHL,1965,8989621,Hydro,3.955363
Chile,CHL,1965,8989621,Solar,0
Chile,CHL,1965,8989621,Wind,0
Chile,CHL,1965,8989621,Other,0
Chile,CHL,1965,8989621,All,3.955363
Chile,CHL,1966,9152844,Hydro,4.1630748
Chile,CHL,1966,9152844,Solar,0
Chile,CHL,1966,9152844,Wind,0
Chile,CHL,1966,9152844,Other,0
Chile,CHL,1966,9152844,All,4.1630748
Chile,CHL,1967,9312095,Hydro,4.2558822
Chile,CHL,1967,9312095,Solar,0
Chile,CHL,1967,9312095,Wind,0
Chile,CHL,1967,9312095,Other,0
Chile,CHL,1967,9312095,All,4.2558822
Chile,CHL,1968,9468845,Hydro,3.5708752
Chile,CHL,1968,9468845,Solar,0
Chile,CHL,1968,9468845,Wind,0
Chile,CHL,1968,9468845,Other,0
Chile,CHL,1968,9468845,All,3.5708752
Chile,CHL,1969,9625312,Hydro,4.0260734
Chile,CHL,1969,9625312,Solar,0
Chile,CHL,1969,9625312,Wind,0
Chile,CHL,1969,9625312,Other,0
Chile,CHL,1969,9625312,All,4.0260734
Chile,CHL,1970,9783134,Hydro,4.3044956
Chile,CHL,1970,9783134,Solar,0
Chile,CHL,1970,9783134,Wind,0
Chile,CHL,1970,9783134,Other,0
Chile,CHL,1970,9783134,All,4.3044956
Chile,CHL,1971,9942727,Hydro,4.397303
Chile,CHL,1971,9942727,Solar,0
Chile,CHL,1971,9942727,Wind,0
Chile,CHL,1971,9942727,Other,0.066
Chile,CHL,1971,9942727,All,4.463303
Chile,CHL,1972,10103674,Hydro,5.2237308
Chile,CHL,1972,10103674,Solar,0
Chile,CHL,1972,10103674,Wind,0
Chile,CHL,1972,10103674,Other,0.057
Chile,CHL,1972,10103674,All,5.280730800000001
Chile,CHL,1973,10265829,Hydro,5.3165382
Chile,CHL,1973,10265829,Solar,0
Chile,CHL,1973,10265829,Wind,0
Chile,CHL,1973,10265829,Other,0.051
Chile,CHL,1973,10265829,All,5.3675382
Chile,CHL,1974,10428798,Hydro,6.0457392
Chile,CHL,1974,10428798,Solar,0
Chile,CHL,1974,10428798,Wind,0
Chile,CHL,1974,10428798,Other,0.046
Chile,CHL,1974,10428798,All,6.0917392
Chile,CHL,1975,10592307,Hydro,6.1385466
Chile,CHL,1975,10592307,Solar,0
Chile,CHL,1975,10592307,Wind,0
Chile,CHL,1975,10592307,Other,0.051
Chile,CHL,1975,10592307,All,6.1895466
Chile,CHL,1976,10756878,Hydro,6.2357734
Chile,CHL,1976,10756878,Solar,0
Chile,CHL,1976,10756878,Wind,0
Chile,CHL,1976,10756878,Other,0.073
Chile,CHL,1976,10756878,All,6.308773400000001
Chile,CHL,1977,10922779,Hydro,6.5009374
Chile,CHL,1977,10922779,Solar,0
Chile,CHL,1977,10922779,Wind,0
Chile,CHL,1977,10922779,Other,0.08
Chile,CHL,1977,10922779,All,6.5809374
Chile,CHL,1978,11089165,Hydro,6.827973
Chile,CHL,1978,11089165,Solar,0
Chile,CHL,1978,11089165,Wind,0
Chile,CHL,1978,11089165,Other,0.091
Chile,CHL,1978,11089165,All,6.918973
Chile,CHL,1979,11254877,Hydro,6.9428774
Chile,CHL,1979,11254877,Solar,0
Chile,CHL,1979,11254877,Wind,0
Chile,CHL,1979,11254877,Other,0.094
Chile,CHL,1979,11254877,All,7.036877400000001
Chile,CHL,1980,11419348,Hydro,7.3406234
Chile,CHL,1980,11419348,Solar,0
Chile,CHL,1980,11419348,Wind,0
Chile,CHL,1980,11419348,Other,0.105
Chile,CHL,1980,11419348,All,7.445623400000001
Chile,CHL,1981,11582014,Hydro,7.5925292
Chile,CHL,1981,11582014,Solar,0
Chile,CHL,1981,11582014,Wind,0
Chile,CHL,1981,11582014,Other,0.11
Chile,CHL,1981,11582014,All,7.702529200000001
Chile,CHL,1982,11743911,Hydro,8.4543122
Chile,CHL,1982,11743911,Solar,0
Chile,CHL,1982,11743911,Wind,0
Chile,CHL,1982,11743911,Other,0.137
Chile,CHL,1982,11743911,All,8.5913122
Chile,CHL,1983,11907960,Hydro,8.9316074
Chile,CHL,1983,11907960,Solar,0
Chile,CHL,1983,11907960,Wind,0
Chile,CHL,1983,11907960,Other,0.208
Chile,CHL,1983,11907960,All,9.139607400000001
Chile,CHL,1984,12078135,Hydro,9.3381922
Chile,CHL,1984,12078135,Solar,0
Chile,CHL,1984,12078135,Wind,0
Chile,CHL,1984,12078135,Other,0.201
Chile,CHL,1984,12078135,All,9.5391922
Chile,CHL,1985,12257236,Hydro,11.07
Chile,CHL,1985,12257236,Solar,0
Chile,CHL,1985,12257236,Wind,0
Chile,CHL,1985,12257236,Other,0.195
Chile,CHL,1985,12257236,All,11.265
Chile,CHL,1986,12445823,Hydro,11.83
Chile,CHL,1986,12445823,Solar,0
Chile,CHL,1986,12445823,Wind,0
Chile,CHL,1986,12445823,Other,0.28
Chile,CHL,1986,12445823,All,12.11
Chile,CHL,1987,12642924,Hydro,12.823
Chile,CHL,1987,12642924,Solar,0
Chile,CHL,1987,12642924,Wind,0
Chile,CHL,1987,12642924,Other,0.271
Chile,CHL,1987,12642924,All,13.094000000000001
Chile,CHL,1988,12847708,Hydro,12.558
Chile,CHL,1988,12847708,Solar,0
Chile,CHL,1988,12847708,Wind,0
Chile,CHL,1988,12847708,Other,0.327
Chile,CHL,1988,12847708,All,12.885
Chile,CHL,1989,13058758,Hydro,10.543
Chile,CHL,1989,13058758,Solar,0
Chile,CHL,1989,13058758,Wind,0
Chile,CHL,1989,13058758,Other,0.321
Chile,CHL,1989,13058758,All,10.863999999999999
Chile,CHL,1990,13274623,Hydro,8.941428
Chile,CHL,1990,13274623,Solar,0
Chile,CHL,1990,13274623,Wind,0
Chile,CHL,1990,13274623,Other,0.963
Chile,CHL,1990,13274623,All,9.904428
Chile,CHL,1991,13495258,Hydro,13.135654
Chile,CHL,1991,13495258,Solar,0
Chile,CHL,1991,13495258,Wind,0
Chile,CHL,1991,13495258,Other,1.033
Chile,CHL,1991,13495258,All,14.168654
Chile,CHL,1992,13719819,Hydro,16.74015
Chile,CHL,1992,13719819,Solar,0
Chile,CHL,1992,13719819,Wind,0
Chile,CHL,1992,13719819,Other,1.743
Chile,CHL,1992,13719819,All,18.48315
Chile,CHL,1993,13944937,Hydro,17.217321
Chile,CHL,1993,13944937,Solar,0
Chile,CHL,1993,13944937,Wind,0
Chile,CHL,1993,13944937,Other,1.75
Chile,CHL,1993,13944937,All,18.967321
Chile,CHL,1994,14166340,Hydro,16.985472
Chile,CHL,1994,14166340,Solar,0
Chile,CHL,1994,14166340,Wind,0
Chile,CHL,1994,14166340,Other,1.786
Chile,CHL,1994,14166340,All,18.771472000000003
Chile,CHL,1995,14380866,Hydro,18.413739
Chile,CHL,1995,14380866,Solar,0
Chile,CHL,1995,14380866,Wind,0
Chile,CHL,1995,14380866,Other,1.879
Chile,CHL,1995,14380866,All,20.292739
Chile,CHL,1996,14587370,Hydro,16.873468
Chile,CHL,1996,14587370,Solar,0
Chile,CHL,1996,14587370,Wind,0
Chile,CHL,1996,14587370,Other,1.738
Chile,CHL,1996,14587370,All,18.611468
Chile,CHL,1997,14786220,Hydro,18.943148
Chile,CHL,1997,14786220,Solar,0
Chile,CHL,1997,14786220,Wind,0
Chile,CHL,1997,14786220,Other,1.743
Chile,CHL,1997,14786220,All,20.686148
Chile,CHL,1998,14977733,Hydro,15.937255
Chile,CHL,1998,14977733,Solar,0
Chile,CHL,1998,14977733,Wind,0
Chile,CHL,1998,14977733,Other,1.161
Chile,CHL,1998,14977733,All,17.098255
Chile,CHL,1999,15162800,Hydro,13.577
Chile,CHL,1999,15162800,Solar,0
Chile,CHL,1999,15162800,Wind,0
Chile,CHL,1999,15162800,Other,1.45
Chile,CHL,1999,15162800,All,15.027
Chile,CHL,2000,15342353,Hydro,19.081
Chile,CHL,2000,15342353,Solar,0
Chile,CHL,2000,15342353,Wind,0
Chile,CHL,2000,15342353,Other,1.375
Chile,CHL,2000,15342353,All,20.456
Chile,CHL,2001,15516113,Hydro,21.68
Chile,CHL,2001,15516113,Solar,0
Chile,CHL,2001,15516113,Wind,0.007
