Country,Country_Code,Year,Hydro_TW,Solar_TW,Wind_TW,Other_TW,Total_TW,Population
South Africa,ZAF,1965,0,0,0,0,0,19384841
South Africa,ZAF,1966,0,0,0,0,0,19888250
South Africa,ZAF,1967,0,0,0,0,0,20406864
South Africa,ZAF,1968,0,0,0,0,0,20942145
South Africa,ZAF,1969,0,0,0,0,0,21496075
South Africa,ZAF,1970,0,0,0,0,0,22069776
South Africa,ZAF,1971,0.0928074,0,0,0,0.0928074,22665271
South Africa,ZAF,1972,0.8264278,0,0,0,0.8264278,23281508
South Africa,ZAF,1973,0.1900342,0,0,0,0.1900342,23913099
South Africa,ZAF,1974,1.1225276,0,0,0,1.1225276,24552540
South Africa,ZAF,1975,1.1092694,0,0,0,1.1092694,25195187
South Africa,ZAF,1976,1.8738256,0,0,0,1.8738256,25836888
South Africa,ZAF,1977,1.944536,0,0,0,1.944536,26480913
South Africa,ZAF,1978,1.9047614,0,0,0,1.9047614,27138965
South Africa,ZAF,1979,1.1578828,0,0,0,1.1578828,27827320
South Africa,ZAF,1980,1.0032038,0,0,0,1.0032038,28556769
South Africa,ZAF,1981,1.653,0,0,0,1.653,29333103
South Africa,ZAF,1982,1.016,0,0,0,1.016,30150448
South Africa,ZAF,1983,0.595,0,0,0,0.595,30993758
South Africa,ZAF,1984,0.56,0,0,0,0.56,31841593
South Africa,ZAF,1985,0.624,0,0,0,0.624,32678874
South Africa,ZAF,1986,1.623,0,0,0,1.623,33495953
South Africa,ZAF,1987,1.617,0,0,0,1.617,34297727
South Africa,ZAF,1988,3.162,0,0,0,3.162,35100909
South Africa,ZAF,1989,2.759,0,0,0,2.759,35930050
South Africa,ZAF,1990,1.01,0,0,0,1.01,36800509
South Africa,ZAF,1991,1.98,0,0,0,1.98,37718950
South Africa,ZAF,1992,0.752000015182507,0,0,0,0.752000015182507,38672607
South Africa,ZAF,1993,0.146000037983867,0,0,0,0.146000037983867,39633750
South Africa,ZAF,1994,1.07399991036014,0,0,0,1.07399991036014,40564059
South Africa,ZAF,1995,0.528999958875573,0,0,0,0.528999958875573,41435758
South Africa,ZAF,1996,1.31899986300979,0,0,0.06,1.3789998630097902,42241011
South Africa,ZAF,1997,2.09200003422436,0,0,0.146,2.23800003422436,42987461
South Africa,ZAF,1998,1.59500002923634,0,0,0.231,1.82600002923634,43682260
South Africa,ZAF,1999,0.72599991563943,0,0,0.197,0.92299991563943,44338543
South Africa,ZAF,2000,1.1009998658861,0.0093,0,0.4775,1.5877998658861,44967708
South Africa,ZAF,2001,1.72099997231045,0.0108,0,0.4231,2.1548999723104503,45571274
South Africa,ZAF,2002,2.08400002981888,0.0124,0,0.4603,2.55670002981888,46150913
South Africa,ZAF,2003,0.827412096416907,0.0139,0.006,0.4084,1.255712096416907,46719196
South Africa,ZAF,2004,0.949939032429949,0.0155,0.012,0.3819,1.359339032429949,47291610
South Africa,ZAF,2005,1.33194018899589,0.017,0.012,0.4253,1.7862401889958899,47880601
South Africa,ZAF,2006,2.89761981049,0.0186,0.012,0.4055,3.3337198104900003,48489459
South Africa,ZAF,2007,2.86561981049,0.0201,0.012,0.4305,3.3282198104900003,49119759
South Africa,ZAF,2008,1.25961985154161,0.0217,0.021,0.4561,1.7584198515416098,49779471
South Africa,ZAF,2009,1.45161990697473,0.0233,0.03,0.4491,1.95401990697473,50477011
South Africa,ZAF,2010,1.14289981094658,0.0276,0.034,0.3963,1.60079981094658,51216964
South Africa,ZAF,2011,3.06382420286512,0.0803,0.037,0.412,3.5931242028651202,52004172
South Africa,ZAF,2012,1.01850983222985,0.086,0.037,0.4226,1.56410983222985,52834005
South Africa,ZAF,2013,1.10391580897875,0.243,0.037,0.4777,1.86161580897875,53689236
South Africa,ZAF,2014,1.79505997221915,1.123,1.066,0.4321,4.41615997221915,54545991
South Africa,ZAF,2015,0.801,2.749,3.071,0.4179,7.0389,55386367
South Africa,ZAF,2016,0.7,3.274,4.209,0.4373,8.6203,56203654
South Africa,ZAF,2017,0.871083139684999,4.2762318389753,5.86696022727273,0.483268097970506,11.497543303903536,57000451
South Africa,ZAF,2018,0.914864856414944,4.93523481933365,6.89476518066635,0.530431004684181,13.275295861099124,57779622
Spain,ESP,1965,20.0331402,0,0,0,20.0331402,31954292
Spain,ESP,1966,27.7426708,0,0,0,27.7426708,32283194
Spain,ESP,1967,23.0595262,0,0,0,23.0595262,32682947
Spain,ESP,1968,24.819125,0,0,0,24.819125,33113134
Spain,ESP,1969,31.1438998,0,0,0,31.1438998,33441054
Spain,ESP,1970,28.2695166,0,0,0.047,28.3165166,33814531
Spain,ESP,1971,32.3868566,0,0,0.052,32.4388566,34224490
Spain,ESP,1972,34.7904624,0,0,0.061,34.8514624,34604469
Spain,ESP,1973,28.5206848,0,0,0.056,28.576684800000002,34988947
Spain,ESP,1974,30.9213562,0,0,0.051,30.9723562,35373335
Spain,ESP,1975,26.0582702,0,0,0.113,26.1712702,35757900
Spain,ESP,1976,20.7596476,0,0,0.187,20.946647600000002,36137812
Spain,ESP,1977,39.632868,0,0,0.309,39.941868,36511638
Spain,ESP,1978,40.384748,0,0,0.316,40.700748000000004,36864898
Spain,ESP,1979,46.5562932,0,0,0.251,46.8072932,37191330
Spain,ESP,1980,29.5506374,0,0,0.362,29.912637399999998,37491165
Spain,ESP,1981,21.943753,0,0,0.424,22.367753,37758631
Spain,ESP,1982,26.33728,0,0,0.487,26.824279999999998,37986012
Spain,ESP,1983,27.0495208,0,0,0.56,27.6095208,38171525
Spain,ESP,1984,31.4879222,0,0,0.55,32.0379222,38330364
Spain,ESP,1985,31.2934344,0,0,0.611,31.9044344,38469512
Spain,ESP,1986,26.500377,0,0,0.538,27.038377,38584624
Spain,ESP,1987,27.3852556,0,0,0.563,27.9482556,38684815
Spain,ESP,1988,35.25208,0,0,0.673,35.92508,38766939
Spain,ESP,1989,19.3528178,0.00606060606060599,0.013,0.578,19.949878406060606,38827764
Spain,ESP,1990,25.414,0.006,0.014,0.542,25.976000000000003,38867322
Spain,ESP,1991,27.282,0.007,0.015,0.542,27.846,38966376
Spain,ESP,1992,18.92,0.008,0.103,0.575,19.606,39157685
Spain,ESP,1993,24.377,0.009,0.116,0.579,25.081,39361262
Spain,ESP,1994,28.18,0.01,0.175,0.639,29.004,39549108
Spain,ESP,1995,23.112,0.015,0.27,1.011,24.407999999999998,39724050
Spain,ESP,1996,39.802,0.012,0.364,1.083,41.261,39889852
Spain,ESP,1997,34.778,0.013,0.742,1.463,36.996,40057389
Spain,ESP,1998,34.005,0.015,1.352,1.531,36.903000000000006,40223509
Spain,ESP,1999,22.863,0.017,2.744,1.724,27.348,40386875
Spain,ESP,2000,29.57,0.018,4.727,1.493,35.808,40567864
Spain,ESP,2001,41.027,0.024,6.759,1.631,49.441,40850412
Spain,ESP,2002,22.92,0.03,9.342,2.586,34.878,41431558
Spain,ESP,2003,41.054,0.041,12.075,3.184,56.354,42187645
Spain,ESP,2004,31.676,0.056,15.7,3.33,50.762,42921895
Spain,ESP,2005,17.872,0.041,21.176,2.653,41.742,43653155
Spain,ESP,2006,25.89,0.119,23.297,2.774,52.08,44397319
Spain,ESP,2007,27.233,0.508,27.568,2.898,58.207,45226803
Spain,ESP,2008,23.532,2.578,32.946,3.255,62.311,45954106
Spain,ESP,2009,26.3524779059656,6.06693467336684,37.8869030456853,3.40880921994885,73.7151248449666,46362946
Spain,ESP,2010,42.0356962072801,7.06442864321608,43.6813573604061,3.81764390025575,96.59912611115803,46576897
Spain,ESP,2011,30.5959999988372,8.67953628360236,42.433,4.515,86.22353628243955,46742697
Spain,ESP,2012,20.545,11.9659094536435,49.472,4.97700945997,86.9599189136135,46773055
Spain,ESP,2013,36.7798983801725,13.1108891313,55.76712989385,5.29042084507901,110.9483382504015,46620045
Spain,ESP,2014,39.169,13.6730268144436,52.013,5.41405676778949,110.26908358223308,46480882
Spain,ESP,2015,28.14,13.8584296922165,49.325,5.76416733440251,97.08759702661901,46444832
Spain,ESP,2016,36.3852734117084,13.6417006758,48.914,5.66468036626714,104.60565445377554,46484062
Spain,ESP,2017,18.782,14.32067117,49.127,6.078,88.30767117,46593236
Spain,ESP,2018,35.1982572360118,12.5205727260494,50.8360081374584,7.37892156459846,105.93375966411806,46796540
Sri Lanka,LKA,1965,0.365,0,0,0,0.365,11110820
Sri Lanka,LKA,1966,0.399,0,0,0,0.399,11380670
Sri Lanka,LKA,1967,0.41,0,0,0,0.41,11657650
Sri Lanka,LKA,1968,0.474,0,0,0,0.474,11937600
Sri Lanka,LKA,1969,0.549,0,0,0,0.549,12214956
Sri Lanka,LKA,1970,0.7403,0,0,0,0.7403,12485740
Sri Lanka,LKA,1971,0.8255,0,0,0,0.8255,12747821
Sri Lanka,LKA,1972,0.8471,0,0,0,0.8471,13002231
Sri Lanka,LKA,1973,0.6957,0,0,0,0.6957,13252036
Sri Lanka,LKA,1974,0.9976,0,0,0,0.9976,13501935
Sri Lanka,LKA,1975,1.0766,0,0,0,1.0766,13755146
Sri Lanka,LKA,1976,1.1095,0,0,0,1.1095,14012899
Sri Lanka,LKA,1977,1.2139,0,0,0,1.2139,14273495
Sri Lanka,LKA,1978,1.3663,0,0,0,1.3663,14533690
Sri Lanka,LKA,1979,1.4618,0,0,0,1.4618,14788862
Sri Lanka,LKA,1980,1.4801,0,0,0,1.4801,15035834
Sri Lanka,LKA,1981,1.5716,0,0,0,1.5716,15272831
Sri Lanka,LKA,1982,1.6076,0,0,0,1.6076,15501207
Sri Lanka,LKA,1983,1.2172,0,0,0,1.2172,15724651
Sri Lanka,LKA,1984,2.0922,0,0,0,2.0922,15948487
Sri Lanka,LKA,1985,2.3956,0,0,0,2.3956,16176280
Sri Lanka,LKA,1986,2.6451,0,0,0,2.6451,16408859
Sri Lanka,LKA,1987,2.177,0,0,0,2.177,16643952
Sri Lanka,LKA,1988,2.5967,0,0,0,2.5967,16878189
Sri Lanka,LKA,1989,2.8012,0,0,0,2.8012,17106753
Sri Lanka,LKA,1990,3.1448,0,0,0,3.1448,17325773
Sri Lanka,LKA,1991,3.1166,0,0,0,3.1166,17535729
Sri Lanka,LKA,1992,2.8999,0,0,0,2.8999,17736821
Sri Lanka,LKA,1993,3.796,0,0,0,3.796,17924823
Sri Lanka,LKA,1994,4.0891,0,0,0,4.0891,18094477
Sri Lanka,LKA,1995,4.5141,0,0,0,4.5141,18242912
Sri Lanka,LKA,1996,3.2519,0,0,0,3.2519,18367288
Sri Lanka,LKA,1997,3.44727,0,0,0,3.44727,18470900
Sri Lanka,LKA,1998,3.91495,0,0,0,3.91495,18564599
Sri Lanka,LKA,1999,4.17749360092,0,0.0035,0,4.18099360092,18663284
Sri Lanka,LKA,2000,3.20420758836,4.32e-4,0.0034,0,3.20803958836,18777601
Sri Lanka,LKA,2001,3.11784367314,9.03096e-4,0.0035,0,3.1222467691399998,18911730
Sri Lanka,LKA,2002,2.7004116791,0.001501112,0.00360574656,0,2.70551853766,19062482
Sri Lanka,LKA,2003,3.3187416791,0.002403992,0.00340574656,0,3.32455141766,19224037
Sri Lanka,LKA,2004,2.9692226771,0.003539072,0.00270574656,1.2e-4,2.9755874956599997,19387153
Sri Lanka,LKA,2005,3.45953171538,0.004615336,0.00240574656,0.00228,3.4688327979399998,19544988
Sri Lanka,LKA,2006,4.6433768815,0.00538678,0.00230574656,0.00178,4.65284940806,19695972
Sri Lanka,LKA,2007,3.9564732127,0.00597646,0.00230574656,0.0011,3.9658554192600004,19842044
Sri Lanka,LKA,2008,4.13919291078,0.006375132,0.00324174656,0.00572,4.154529789340001,19983984
Sri Lanka,LKA,2009,3.89111107146,0.006787804,0.00350144736,0.02301,3.92441032282,20123508
Sri Lanka,LKA,2010,5.64455925662,0.007195476,0.05316144736,0.03251,5.73742617998,20261737
Sri Lanka,LKA,2011,4.58389166476,0.008714148,0.09162044736,0.031626,4.71585226012,20398670
Sri Lanka,LKA,2012,3.30216352196,0.01000782,0.14680774656,0.022172999999999998,3.48115208852,20425000
Sri Lanka,LKA,2013,6.92924252196,0.01438312,0.23458174656,0.026389,7.20459638852,20585000
Sri Lanka,LKA,2014,4.56264852196,0.02808402,0.27245374656,0.041393,4.90457928852,20778000
Sri Lanka,LKA,2015,5.97989,0.04872,0.34321,0.05731,6.42913,20970000
Sri Lanka,LKA,2016,4.23154,0.08297,0.34487,0.07196,4.731339999999999,21203000
Sri Lanka,LKA,2017,4.01494932701422,0.148725691829501,0.370274308170499,0.0721359195636819,4.606085246577901,21444000
Sri Lanka,LKA,2018,6.36937016113744,0.205337810632247,0.305662189367753,0.113393639658395,6.993763800795835,21670000
Sweden,SWE,1965,46.4523134,0,0,0,46.4523134,7733853
Sweden,SWE,1966,45.5330782,0,0,0,45.5330782,7807797
Sweden,SWE,1967,49.3116652,0,0,0,49.3116652,7867931
Sweden,SWE,1968,48.7857566,0,0,0,48.7857566,7912273
Sweden,SWE,1969,41.8561374,0,0,0,41.8561374,7968072
Sweden,SWE,1970,41.54236,0,0,0.13,41.672360000000005,8042801
Sweden,SWE,1971,52.0340156,0,0,0.16,52.19401559999999,8098334
Sweden,SWE,1972,53.7752592,0,0,0.226,54.0012592,8122300
Sweden,SWE,1973,59.904967,0,0,0.399,60.303967,8136312
Sweden,SWE,1974,57.3019404,0,0,0.357,57.6589404,8159955
Sweden,SWE,1975,57.6864282,0,0,0.31,57.996428200000004,8192437
Sweden,SWE,1976,54.8712704,0,0,0.354,55.2252704,8222286
Sweden,SWE,1977,53.5321922,0,0,0.36,53.8921922,8251540
Sweden,SWE,1978,57.7792356,0,0,0.276,58.0552356,8275599
Sweden,SWE,1979,61.230787,0,0,0.347,61.577787,8293678
Sweden,SWE,1980,59.2553152,0,0,0.721,59.976315199999995,8310531
Sweden,SWE,1981,60.2187444,0,0,0.921,61.1397444,8320503
Sweden,SWE,1982,55.6137296,0,0,1.002,56.6157296,8325263
Sweden,SWE,1983,64.0813,0,0.003,1.447,65.5313,8329033
Sweden,SWE,1984,68.4874418,0,0.005,1.848,70.3404418,8336605
Sweden,SWE,1985,70.988,0,0.006,1.802,72.796,8350386
Sweden,SWE,1986,60.933,0,0.006,1.98,62.919,8369829
Sweden,SWE,1987,71.854,0,0.006,1.959,73.819,8397804
Sweden,SWE,1988,69.883,0,0.005,2.041,71.929,8436489
Sweden,SWE,1989,71.75,0,0.005,2.189,73.944,8492964
Sweden,SWE,1990,72.509,0,0.006,1.943,74.458,8558835
Sweden,SWE,1991,63.249,0,0.013,1.86,65.122,8617375
Sweden,SWE,1992,74.364,0,0.031,2.01,76.405,8668067
Sweden,SWE,1993,74.647,0.001,0.052,2.171,76.87100000000001,8718561
Sweden,SWE,1994,59.097,0.001,0.075,2.229,61.402,8780745
Sweden,SWE,1995,68.096,0.001,0.105,2.354,70.556,8826939
Sweden,SWE,1996,51.74,0.001,0.144,2.118,54.003,8840998
Sweden,SWE,1997,69.056,0.001,0.203,2.773,72.033,8846062
Sweden,SWE,1998,74.743,0.001,0.308,2.78,77.832,8850974
Sweden,SWE,1999,71.691,0.001,0.358,2.697,74.747,8857874
Sweden,SWE,2000,78.584,0.001,0.457,4.098,83.14,8872109
Sweden,SWE,2001,79.061,0.002,0.482,3.777,83.322,8895960
Sweden,SWE,2002,66.358,0.002,0.608,4.175,71.143,8924958
Sweden,SWE,2003,53.54,0.002,0.679,4.51,58.731,8958229
Sweden,SWE,2004,60.588,0.002,0.85,7.201,68.641,8993531
Sweden,SWE,2005,72.692,0.002,0.949,7.491,81.13399999999999,9029572
Sweden,SWE,2006,61.638,0.002,0.987,8.359,70.986,9080505
Sweden,SWE,2007,66.163,0.003,1.43,9.836,77.432,9148092
Sweden,SWE,2008,68.997,0.004,1.996,10.337,81.334,9219637
Sweden,SWE,2009,65.414,0.007,2.485,11.46,79.366,9298515
Sweden,SWE,2010,66.398,0.009,3.502,12.192,82.101,9378126
Sweden,SWE,2011,67.064,0.013,6.078,11.536,84.69099999999999,9449213
Sweden,SWE,2012,78.939,0.019,7.165,12.194,98.317,9519374
Sweden,SWE,2013,61.361,0.035,9.842,11.45,82.688,9600379
Sweden,SWE,2014,63.763,0.047,11.234,10.696,85.74,9696110
Sweden,SWE,2015,75.312,0.097,16.268,10.765,102.442,9799186
Sweden,SWE,2016,62.018,0.143,15.479,11.488078,89.128078,9923085
Sweden,SWE,2017,64.964,0.23,17.609,12.076,94.879,10057698
Sweden,SWE,2018,61.9168756607964,0.373100151049253,16.8133914434226,11.8587136630312,90.96208091829945,10175214
Switzerland,CHE,1965,24.097282,0,0,0,24.097282,5856472
Switzerland,CHE,1966,27.518608,0,0,0,27.518608,5918002
Switzerland,CHE,1967,29.8502124,0,0,0,29.8502124,5991785
Switzerland,CHE,1968,29.515338,0,0,0,29.515338,6067714
Switzerland,CHE,1969,28.245131399999998,0,0,0,28.245131399999998,6136387
Switzerland,CHE,1970,29.1726276,0,0,0,29.1726276,6180877
Switzerland,CHE,1971,29.043726,0,0,0,29.043726,6213399
Switzerland,CHE,1972,24.2340336,0,0,0,24.2340336,6260956
Switzerland,CHE,1973,26.5866066,0,0,0,26.5866066,6307347
Switzerland,CHE,1974,27.8503924,0,0,0,27.8503924,6341405
Switzerland,CHE,1975,32.2357896,0,0,0,32.2357896,6338632
Switzerland,CHE,1976,25.8494028,0,0,0,25.8494028,6302504
Switzerland,CHE,1977,34.8898818,0,0,0,34.8898818,6281174
Switzerland,CHE,1978,31.5605258,0,0,0.098,31.6585258,6281738
Switzerland,CHE,1979,29.6843792,0,0,0.287,29.971379199999998,6294365
Switzerland,CHE,1980,33.4479334,0,0,0.173,33.6209334,6319408
Switzerland,CHE,1981,35.1250786,0,0,0.436,35.5610786,6354074
Switzerland,CHE,1982,35.9714108,0,0,0.39,36.3614108,6391309
Switzerland,CHE,1983,35.0628518,0,0,0.396,35.4588518,6418773
Switzerland,CHE,1984,29.8938642,0,0,0.369,30.2628642,6441865
Switzerland,CHE,1985,32.0520707070703,0,0,0.365,32.4170707070703,6470365
Switzerland,CHE,1986,32.9052828282824,0,0,0.458,33.3632828282824,6504124
Switzerland,CHE,1987,34.6746969696965,0,0,0.511,35.1856969696965,6545106
Switzerland,CHE,1988,35.7950707070703,0,0,0.513,36.3080707070703,6593386
Switzerland,CHE,1989,29.7749292929289,0,0,0.529,30.3039292929289,6646912
Switzerland,CHE,1990,29.7978484848481,0.001,0,0.438,30.2368484848481,6715519
Switzerland,CHE,1991,32.0801616161612,0.002,0,0.436,32.5181616161612,6799978
Switzerland,CHE,1992,32.7036565656562,0.003,0,0.485,33.1916565656562,6875364
Switzerland,CHE,1993,35.7811919191915,0.004,0,0.491,36.2761919191915,6938265
Switzerland,CHE,1994,39.0725555555551,0.005,0,0.55,39.6275555555551,6993795
Switzerland,CHE,1995,35.1715656565652,0.006,0,0.574,35.7515656565652,7040687
Switzerland,CHE,1996,28.7479797979795,0.007,0.001,0.614,29.3699797979795,7071850
Switzerland,CHE,1997,34.0464545454541,0.007,0.002,0.658,34.7134545454541,7088906
Switzerland,CHE,1998,33.4754141414137,0.008,0.003,0.689,34.175414141413704,7110001
Switzerland,CHE,1999,40.0082626262622,0.01,0.003,0.749,40.7702626262622,7143991
Switzerland,CHE,2000,36.8373333333329,0.011,0.003,0.833,37.6843333333329,7184250
Switzerland,CHE,2001,41.3228787878783,0.013,0.004,0.876,42.2158787878783,7229854
Switzerland,CHE,2002,35.1718181818177,0.015,0.005,0.909,36.1008181818177,7284753
Switzerland,CHE,2003,34.7671313131309,0.018,0.005,0.93,35.720131313130906,7339001
Switzerland,CHE,2004,33.7517171717167,0.018,0.006,0.97,34.7457171717167,7389625
Switzerland,CHE,2005,31.2298989898986,0.021,0.008,1.016,32.2748989898986,7437115
Switzerland,CHE,2006,30.9618585858582,0.024,0.015,1.135,32.1358585858582,7483934
Switzerland,CHE,2007,35.2534040404036,0.029,0.016,1.179,36.4774040404036,7551117
Switzerland,CHE,2008,36.0393838383834,0.037,0.019,1.229,37.3243838383834,7647675
Switzerland,CHE,2009,35.7271111111107,0.054,0.023,1.229,37.0331111111107,7743831
Switzerland,CHE,2010,36.0642828282824,0.094,0.037,1.272,37.4672828282824,7824909
Switzerland,CHE,2011,32.3933636363632,0.168,0.07,1.385,34.016363636363195,7912398
Switzerland,CHE,2012,38.6040909090904,0.299,0.088,1.527,40.518090909090404,7996861
Switzerland,CHE,2013,38.4647171717167,0.5,0.09,1.607,40.6617171717167,8089346
Switzerland,CHE,2014,38.04005050505,0.842,0.101,1.671,40.654050505049995,8188649
Switzerland,CHE,2015,38.261848484848,1.119,0.11,1.601,41.091848484848,8282396
Switzerland,CHE,2016,34.6279292929289,1.333,0.109,1.725,37.7949292929289,8373338
Switzerland,CHE,2017,34.0953636363632,1.683,0.133,1.838,37.749363636363206,8451840
Switzerland,CHE,2018,34.8039401675067,1.95737142857143,0.133,1.97407140172867,38.868382997806805,8513227
Thailand,THA,1965,1.0960112,0,0,0,1.0960112,31822660
Thailand,THA,1966,1.2727872,0,0,0,1.2727872,32789130
Thailand,THA,1967,1.7412436,0,0,0,1.7412436,33778799
Thailand,THA,1968,1.5777258,0,0,0,1.5777258,34791409
Thailand,THA,1969,1.1799798,0,0,0,1.1799798,35827092
Thailand,THA,1970,2.0019882,0,0,0,2.0019882,36884536
Thailand,THA,1971,2.2936686,0,0,0,2.2936686,37963278
Thailand,THA,1972,2.1478284,0,0,0,2.1478284,39058603
Thailand,THA,1973,2.3290238,0,0,0,2.3290238,40159582
Thailand,THA,1974,2.9786756,0,0,0,2.9786756,41252324
Thailand,THA,1975,2.9698368,0,0,0,2.9698368,42326312
Thailand,THA,1976,3.1731292,0,0,0,3.1731292,43377271
Thailand,THA,1977,2.8593518000000002,0,0,0,2.8593518000000002,44405904
Thailand,THA,1978,1.878245,0,0,0,1.878245,45413080
Thailand,THA,1979,3.0626442,0,0,0,3.0626442,46401754
Thailand,THA,1980,1.3434976,0,0,0,1.3434976,47374472
Thailand,THA,1981,2.7930608,0,0,0,2.7930608,48326274
Thailand,THA,1982,3.5399394,0,0,0,3.5399394,49255900
Thailand,THA,1983,3.3631634,0,0,0,3.3631634,50173924
Thailand,THA,1984,4.0835256,0,0,0,4.0835256,51094868
Thailand,THA,1985,3.6990378,0,0,0,3.6990378,52026901
Thailand,THA,1986,5.5317,0,0,0,5.5317,52980094
Thailand,THA,1987,4.05623,0,0,0.00492,4.0611500000000005,53945881
Thailand,THA,1988,3.71817,0,0,0.03019,3.7483600000000004,54891520
Thailand,THA,1989,5.51221,0,0,0.02157,5.533779999999999,55772169
Thailand,THA,1990,4.90011,0,0,0.025009,4.925119,56558186
Thailand,THA,1991,4.50535,0,0,0.029667,4.535017,57232465
Thailand,THA,1992,4.15894,0,0,0.020861,4.179801,57811021
Thailand,THA,1993,3.612501,0,0,0.029429,3.64193,58337773
Thailand,THA,1994,4.403602,0,0,0.05076354,4.45436554,58875269
Thailand,THA,1995,6.593011,0,0,0.14274906,6.73576006,59467274
Thailand,THA,1996,7.215002,0,0,0.20712081,7.42212281,60130186
Thailand,THA,1997,7.082,0,0,0.273500265,7.355500265,60846582
Thailand,THA,1998,5.088822,0,0,0.309511095,5.398333095000001,61585103
Thailand,THA,1999,3.409668,0,0,0.447433287,3.857101287,62298571
Thailand,THA,2000,5.891444,0,0,0.526897491,6.418341491,62952642
Thailand,THA,2001,6.174345,0,0,0.621087838999999,6.795432838999998,63539196
Thailand,THA,2002,7.36694,0,0,0.752402167,8.119342167,64069087
Thailand,THA,2003,7.207755,0,0,1.231493312,8.439248312,64549866
Thailand,THA,2004,5.896294,0,0,1.841917895,7.738211895,64995299
Thailand,THA,2005,5.671181,0,0,1.856268039,7.5274490389999995,65416189
Thailand,THA,2006,7.95005,0.0365,1e-4,1.987866895,9.974516895,65812536
Thailand,THA,2007,7.961357,0.0388,4e-4,2.417586854,10.418143854,66182067
Thailand,THA,2008,6.95069,0.0389,5e-4,2.138345233,9.128435233,66530984
Thailand,THA,2009,6.965736,0.0444,0.001,2.250892026,9.262028026,66866839
Thailand,THA,2010,5.346753,0.0583,0.0039,3.36401549,8.77296849,67195028
Thailand,THA,2011,7.934922,0.0944,0.005,3.977264259,12.011586259,67518382
Thailand,THA,2012,8.431217,0.4985,0.0172,4.695489945,13.642406945000001,67835957
Thailand,THA,2013,5.412084,1.2575,0.3513,5.62511048872,12.64599448872,68144501
Thailand,THA,2014,5.163573,1.9335,0.3051,6.80690514253,14.20907814253,68438730
Thailand,THA,2015,3.760733,2.378,0.3126,7.35088532234,13.80221832234,68714511
Thailand,THA,2016,3.543078,3.377,0.345,8.81520234152,16.080280341519998,68971331
Thailand,THA,2017,4.687186,4.48086248017629,0.526975132828613,9.9361803099951,19.631203923,69209858
Thailand,THA,2018,7.597013,4.71965665476573,0.764158520446115,12.3165017527882,25.397329928000044,69428524
Trinidad and Tobago,TTO,1965,0,0,0,0,0,911737
Trinidad and Tobago,TTO,1966,0,0,0,0,0,919217
Trinidad and Tobago,TTO,1967,0,0,0,0,0,925235
Trinidad and Tobago,TTO,1968,0,0,0,0,0,930795
Trinidad and Tobago,TTO,1969,0,0,0,0,0,937186
Trinidad and Tobago,TTO,1970,0,0,0,0,0,945360
Trinidad and Tobago,TTO,1971,0,0,0,0.035,0.035,955741
Trinidad and Tobago,TTO,1972,0,0,0,0.035,0.035,968136
Trinidad and Tobago,TTO,1973,0,0,0,0.029,0.029,982010
Trinidad and Tobago,TTO,1974,0,0,0,0.025,0.025,996493
Trinidad and Tobago,TTO,1975,0,0,0,0.023,0.023,1010936
Trinidad and Tobago,TTO,1976,0,0,0,0.019,0.019,1025107
Trinidad and Tobago,TTO,1977,0,0,0,0.023,0.023,1039212
Trinidad and Tobago,TTO,1978,0,0,0,0.029,0.029,1053558
Trinidad and Tobago,TTO,1979,0,0,0,0.029,0.029,1068640
Trinidad and Tobago,TTO,1980,0,0,0,0.026,0.026,1084744
Trinidad and Tobago,TTO,1981,0,0,0,0.019,0.019,1101983
Trinidad and Tobago,TTO,1982,0,0,0,0.018,0.018,1120020
Trinidad and Tobago,TTO,1983,0,0,0,0.016,0.016,1138071
Trinidad and Tobago,TTO,1984,0,0,0,0.013,0.013,1155074
Trinidad and Tobago,TTO,1985,0,0,0,0.017,0.017,1170285
Trinidad and Tobago,TTO,1986,0,0,0,0.026,0.026,1183381
Trinidad and Tobago,TTO,1987,0,0,0,0.031,0.031,1194541
Trinidad and Tobago,TTO,1988,0,0,0,0.027,0.027,1204153
Trinidad and Tobago,TTO,1989,0,0,0,0.026,0.026,1212857
Trinidad and Tobago,TTO,1990,0,0,0,0.031,0.031,1221116
Trinidad and Tobago,TTO,1991,0,0,0,0.025,0.025,1229103
Trinidad and Tobago,TTO,1992,0,0,0,0.03,0.03,1236683
Trinidad and Tobago,TTO,1993,0,0,0,0.028,0.028,1243616
Trinidad and Tobago,TTO,1994,0,0,0,0.032,0.032,1249520
Trinidad and Tobago,TTO,1995,0,0,0,0.033,0.033,1254200
Trinidad and Tobago,TTO,1996,0,0,0,0.017,0.017,1257549
Trinidad and Tobago,TTO,1997,0,0,0,0.018,0.018,1259848
Trinidad and Tobago,TTO,1998,0,0,0,0.018,0.018,1261695
Trinidad and Tobago,TTO,1999,0,0,0,0.018,0.018,1263933
Trinidad and Tobago,TTO,2000,0,1e-4,0,0.02,0.0201,1267153
Trinidad and Tobago,TTO,2001,0,6e-4,0,0.029,0.0296,1271632
Trinidad and Tobago,TTO,2002,0,0.001,0,0.026,0.027,1277213
Trinidad and Tobago,TTO,2003,0,0.0015,0,0.012,0.0135,1283559
Trinidad and Tobago,TTO,2004,0,0.0022,0,0.023,0.0252,1290123
Trinidad and Tobago,TTO,2005,0,0.0023,0,0.022,0.0243,1296502
